;indice_original_upper_pivot;resist_slope;resist_intercept;valor_rsi;mapeado;x_min;x_max;num_zeros;inicio_janela;fim_janela;indice;resist_slope_rounded
57;435,0;-0,07396891524011281;108,28891614618104;76,11243801673196;1;353,0;431,0;2,0;345,0;434,0;147,0;-0,07397
58;435,0;0,2949486279778399;-52,19021515362839;76,11243801673196;1;435,0;494,0;5,0;404,0;495,0;178,0;0,29495
59;435,0;0,9902479674097681;-354,64542780651715;76,11243801673196;1;406,0;494,0;3,0;404,0;495,0;179,0;0,99025
60;463,0;-0,15383923090182314;155,59856350765557;84,37099960011147;1;463,0;520,0;3,0;412,0;520,0;184,0;-0,15384
61;463,0;-0,12479348911960678;142,15038506248942;84,37099960011147;1;463,0;524,0;4,0;434,0;527,0;196,0;-0,12479
62;463,0;0,2949486279778399;-52,1902151536284;84,37099960011147;1;435,0;524,0;5,0;411,0;524,0;183,0;0,29495
63;463,0;0,3071889046203064;-57,85746323909038;84,37099960011147;1;435,0;524,0;5,0;438,0;527,0;201,0;0,30719
64;524,0;-2,2543606420048383;1258,0435731743507;76,75859676381546;1;524,0;533,0;2,0;444,0;533,0;204,0;-2,25436
65;524,0;-2,1991121467244557;1229,0933616474301;76,75859676381546;1;524,0;537,0;3,0;447,0;547,0;206,0;-2,19911
66;524,0;-0,7255739056308246;456,95932331436757;76,75859676381546;1;524,0;560,0;3,0;463,0;560,0;214,0;-0,72557
67;524,0;-0,6346711385592612;409,3262733688683;76,75859676381546;1;524,0;566,0;2,0;484,0;573,0;224,0;-0,63467
68;524,0;-0,5463107680054647;363,025439198679;76,75859676381546;1;524,0;576,0;2,0;489,0;578,0;228,0;-0,54631
69;524,0;-0,1376798838091923;148,90285587983223;76,75859676381546;1;463,0;613,0;6,0;513,0;613,0;238,0;-0,13768
70;524,0;-0,12479348911960678;142,15038506248942;76,75859676381546;1;463,0;550,0;4,0;443,0;552,0;203,0;-0,12479
71;524,0;-0,07680487226203193;117,0043498291202;76,75859676381546;1;489,0;576,0;4,0;466,0;578,0;217,0;-0,0768
72;524,0;0,037433740973250966;57,14331649383195;76,75859676381546;1;513,0;599,0;2,0;513,0;602,0;239,0;0,03743
73;524,0;0,6158839472061187;-245,96459157219076;76,75859676381546;1;517,0;599,0;3,0;517,0;606,0;241,0;0,61588
74;524,0;0,9229957824524995;-406,8911932412942;76,75859676381546;1;520,0;607,0;2,0;520,0;609,0;243,0;0,923
75;580,0;-0,407672665334058;290,37907339886186;53,92892750510821;1;524,0;580,0;2,0;494,0;583,0;231,0;-0,40767
76;590,0;-0,1590279620286112;160,08924886680774;66,26275126992712;1;501,0;590,0;3,0;500,0;590,0;233,0;-0,15903
77;594,0;-0,4772873016802679;350,6296620952511;67,121004897172;1;594,0;636,0;2,0;528,0;639,0;246,0;-0,47729
78;594,0;-0,2430000471860295;211,46303292567353;67,121004897172;1;590,0;644,0;3,0;554,0;645,0;260,0;-0,243
79;594,0;-0,14128615522284946;151,04498109954457;67,121004897172;1;463,0;650,0;6,0;560,0;657,0;264,0;-0,14129
80;594,0;-0,1376798838091923;148,90285587983223;67,121004897172;1;463,0;594,0;6,0;504,0;598,0;235,0;-0,13768
81;594,0;0,17461727723606693;-36,601657781051756;67,121004897172;1;533,0;618,0;4,0;528,0;622,0;247,0;0,17462
82;594,0;0,2097120381763177;-57,44794577956071;67,121004897172;1;550,0;636,0;3,0;535,0;639,0;251,0;0,20971
83;594,0;0,21456340681121944;-60,32965874869235;67,121004897172;1;550,0;650,0;3,0;554,0;657,0;261,0;0,21456
84;650,0;-1,4027673911786043;971,0077844707853;59,20898020469243;1;650,0;664,0;2,0;576,0;665,0;272,0;-1,40277
85;650,0;-0,5696959961646108;429,5113777116894;59,20898020469243;1;650,0;669,0;2,0;580,0;674,0;276,0;-0,5697
86;650,0;-0,14128615522284946;151,04498109954457;59,20898020469243;1;463,0;669,0;6,0;574,0;674,0;271,0;-0,14129
87;680,0;-0,30060368887804617;277,9509824868902;73,5404740498188;1;680,0;720,0;3,0;599,0;725,0;284,0;-0,3006
88;680,0;-0,17486835158937408;192,45095313059318;73,5404740498188;1;680,0;750,0;5,0;639,0;753,0;308,0;-0,17487
89;680,0;-0,11872218601540002;154,2715605402908;73,5404740498188;1;680,0;764,0;3,0;680,0;769,0;330,0;-0,11872
90;680,0;0,07464499014705579;22,781880749820857;73,5404740498188;1;590,0;680,0;3,0;590,0;683,0;280,0;0,07464
91;680,0;0,20080094256472977;-63,00416689419744;73,5404740498188;1;607,0;689,0;3,0;596,0;699,0;283,0;0,2008
92;680,0;0,33446403903245253;-153,89507249224891;73,5404740498188;1;613,0;702,0;3,0;612,0;702,0;291,0;0,33446
93;680,0;0,3658308521412794;-175,22450540625118;73,5404740498188;1;618,0;702,0;2,0;618,0;707,0;295,0;0,36583
94;680,0;0,47771646150421226;-251,30671977304553;73,5404740498188;1;644,0;738,0;3,0;619,0;739,0;297,0;0,47772
95;680,0;1,7855098513012875;-1140,6062248350565;73,5404740498188;1;658,0;742,0;2,0;652,0;747,0;319,0;1,78551
96;680,0;2,1231398326016766;-1370,1946121193212;73,5404740498188;1;664,0;750,0;3,0;660,0;753,0;323,0;2,12314
97;686,0;0,05719500702183938;32,50107709956871;71,73685191655052;1;590,0;669,0;2,0;686,0;775,0;331,0;0,0572
98;689,0;0,07163431187743087;21,296176531629712;70,65221741517958;1;686,0;776,0;3,0;689,0;778,0;332,0;0,07163
99;729,0;-0,25390371913997;250,0677360749776;64,97192482193947;1;729,0;750,0;2,0;669,0;763,0;326,0;-0,2539
100;729,0;-0,17486835158937408;192,45095313059318;64,97192482193947;1;680,0;750,0;5,0;669,0;763,0;327,0;-0,17487
101;729,0;0,39979850183883225;-226,48118301856925;64,97192482193947;1;729,0;789,0;3,0;702,0;791,0;334,0;0,3998
102;729,0;1,1704112148137693;-788,2578507772982;64,97192482193947;1;702,0;789,0;4,0;702,0;791,0;335,0;1,17041
103;789,0;-1,7373670716829488;1459,742454490116;88,9598349322694;1;789,0;805,0;2,0;716,0;818,0;341,0;-1,73737
104;789,0;-0,4138353046201607;415,47589027757624;88,9598349322694;1;789,0;820,0;2,0;732,0;821,0;349,0;-0,41384
105;789,0;-0,38504704651662963;392,7619546338902;88,9598349322694;1;789,0;824,0;3,0;734,0;831,0;351,0;-0,38505
106;789,0;-0,20931448807729325;254,10896602525378;88,9598349322694;1;789,0;846,0;2,0;750,0;853,0;359,0;-0,20931
107;789,0;0,39979850183883225;-226,48118301856925;88,9598349322694;1;729,0;805,0;3,0;699,0;818,0;333,0;0,3998
108;789,0;0,43420388189034814;-253,6270278792153;88,9598349322694;1;732,0;820,0;2,0;730,0;821,0;348,0;0,4342
109;789,0;0,841243767302801;-574,7814974696406;88,9598349322694;1;738,0;824,0;3,0;734,0;827,0;352,0;0,84124
110;789,0;0,9288794141348722;-643,9260228201448;88,9598349322694;1;776,0;846,0;2,0;742,0;853,0;356,0;0,92888
111;833,0;-2,554942851378059;2208,017392654792;79,7499974568685;1;833,0;846,0;3,0;770,0;859,0;367,0;-2,55494
112;833,0;-0,6351500577258311;608,8299955424858;79,7499974568685;1;833,0;865,0;2,0;776,0;865,0;371,0;-0,63515
113;833,0;-0,20931448807729325;254,10896602525378;79,7499974568685;1;789,0;865,0;2,0;770,0;865,0;368,0;-0,20931
114;833,0;-0,059476376241262154;129,29381886583988;79,7499974568685;1;833,0;888,0;3,0;798,0;894,0;375,0;-0,05948
115;833,0;0,2783889975249292;-152,14803748139752;79,7499974568685;1;820,0;888,0;3,0;798,0;894,0;376,0;0,27839
116;879,0;-0,6931070693019907;686,2551980662204;77,01408414977044;1;879,0;913,0;2,0;818,0;922,0;381,0;-0,69311
117;879,0;-0,5364647137748378;548,566567557853;77,01408414977044;1;879,0;925,0;3,0;835,0;931,0;391,0;-0,53646
118;879,0;-0,13273056424998847;193,6842501255103;77,01408414977044;1;789,0;873,0;2,0;789,0;878,0;374,0;-0,13273
119;879,0;-0,059476376241262154;129,29381886583988;77,01408414977044;1;833,0;913,0;3,0;818,0;922,0;382,0;-0,05948
120;879,0;0,008709676959332077;69,35827810251754;77,01408414977044;1;83,0;133,0;2,0;835,0;931,0;392,0;0,00871
