;indice_original_upper_pivot;resist_slope;resist_intercept;valor_rsi;mapeado;x_min;x_max;num_zeros;inicio_janela;fim_janela;indice;resist_slope_rounded
63;1088,0;0,5800153888228571;-571,8691258245099;59,187617214758745;1;1057,0;1095,0;3,0;1061,0;1110,0;304,0;0,58002
64;1088,0;0,6837397697839414;-684,7212523101693;59,187617214758745;1;1068,0;1095,0;3,0;1068,0;1117,0;306,0;0,68374
65;1118,0;0,24758112362613519;-210,56571139645476;66,22998481756437;1;1088,0;1144,0;4,0;1094,0;1144,0;315,0;0,24758
66;1136,0;0,24758112362613519;-210,5657113964548;70,6864450428348;1;1088,0;1163,0;4,0;1099,0;1167,0;320,0;0,24758
67;1136,0;0,2951900304501183;-264,6494295484996;70,6864450428348;1;1118,0;1163,0;3,0;1127,0;1176,0;326,0;0,29519
68;1144,0;0,1403507125998047;-105,52089364141412;55,04032157276245;1;1144,0;1193,0;5,0;1143,0;1193,0;330,0;0,14035
69;1149,0;0,177568133406988;-149,40023277308322;54,625552511545976;1;1144,0;1193,0;5,0;1149,0;1198,0;332,0;0,17757
70;1163,0;0,24475867262415862;-228,6178785101274;56,03645775176908;1;1163,0;1193,0;3,0;1154,0;1203,0;333,0;0,24476
71;1179,0;0,0462435297858495;5,431474896239052;59,952596513755616;1;1179,0;1210,0;4,0;1160,0;1215,0;334,0;0,04624
72;1179,0;0,24475867262415862;-228,6178785101274;59,952596513755616;1;1163,0;1210,0;3,0;1160,0;1212,0;335,0;0,24476
73;1187,0;0,03117805347164726;23,193671470683498;60,202020941528794;1;879,0;911,0;4,0;1137,0;1186,0;329,0;0,03118
74;1225,0;0,188924399978769;-160,6966128747369;70,73577709925515;1;1144,0;1249,0;4,0;1181,0;1253,0;341,0;0,18892
75;1225,0;0,23441696924998978;-216,42501023198236;70,73577709925515;1;1149,0;1225,0;5,0;1175,0;1228,0;339,0;0,23442
76;1225,0;0,2772041094138514;-268,83925693271283;70,73577709925515;1;1179,0;1236,0;4,0;1181,0;1236,0;342,0;0,2772
77;1225,0;0,40038372396957755;-419,7342847634774;70,73577709925515;1;1193,0;1242,0;3,0;1192,0;1242,0;348,0;0,40038
78;1225,0;0,517597919530108;-563,3216743251271;70,73577709925515;1;1204,0;1249,0;4,0;1199,0;1253,0;352,0;0,5176
79;1231,0;-0,03337085998633032;112,94885214230038;71,86932349912776;1;1020,0;1249,0;4,0;1210,0;1260,0;355,0;-0,03337
80;1231,0;0,188924399978769;-160,6966128747369;71,86932349912776;1;1144,0;1249,0;4,0;1210,0;1260,0;356,0;0,18892
81;1249,0;-0,03337085998633032;112,94885214230038;71,26864801937381;1;1020,0;1270,0;4,0;1216,0;1274,0;360,0;-0,03337
82;1249,0;0,06954168178576081;-15,588912531041444;71,26864801937381;1;1225,0;1281,0;4,0;1236,0;1285,0;366,0;0,06954
83;1249,0;0,07223609908126459;-18,95423973312566;71,26864801937381;1;1225,0;1288,0;5,0;1238,0;1291,0;368,0;0,07224
84;1249,0;0,20912992078287743;-189,93462303844007;71,26864801937381;1;1187,0;1216,0;4,0;1249,0;1298,0;372,0;0,20913
85;1281,0;0,03249316674780801;31,8702352325761;73,49398183651816;1;1118,0;1270,0;6,0;1231,0;1280,0;365,0;0,03249
86;1299,0;-1,1252031878945261;1543,3640851335072;81,72514405851769;1;1299,0;1319,0;3,0;1270,0;1319,0;379,0;-1,1252
87;1299,0;-0,9061269582719356;1258,784062853762;81,72514405851769;1;1299,0;1343,0;5,0;1281,0;1348,0;383,0;-0,90613
88;1306,0;-0,8055816052703006;1125,5614701265959;73,47189364358307;1;1306,0;1343,0;3,0;1306,0;1355,0;391,0;-0,80558
89;1362,0;-0,49607510191393994;715,4653531794178;39,811064372631584;1;1319,0;1362,0;3,0;1319,0;1368,0;394,0;-0,49608
90;1372,0;-0,1854639680524785;303,9056008129814;49,44903664498087;1;1319,0;1372,0;3,0;1325,0;1374,0;396,0;-0,18546
91;1382,0;1,295128701992063;-1722,457158836394;67,41070731663703;1;1358,0;1400,0;3,0;1350,0;1407,0;403,0;1,29513
