,indice,indice_original_upper_pivot,valor_rsi,resist_slope,resist_intercept,inicio_janela,fim_janela,mapeado,x_min,x_max,num_zeros
231,231.0,1037.0,59.95469418575384,-0.4497396395104922,526.3347003581342,967.0,1036.0,0.0,0.0,0.0,0.0
232,232.0,1037.0,59.95469418575384,-0.4497396395104922,526.3347003581342,972.0,1041.0,1.0,994.0,1037.0,3.0
233,233.0,1037.0,59.95469418575384,-0.852354701424155,943.8465195626027,977.0,1046.0,0.0,0.0,0.0,0.0
234,234.0,1037.0,59.95469418575384,-0.4497396395104922,526.3347003581342,977.0,1046.0,1.0,994.0,1037.0,3.0
235,235.0,1037.0,59.95469418575384,-0.852354701424155,943.8465195626027,978.0,1047.0,0.0,0.0,0.0,0.0
236,236.0,1037.0,59.95469418575384,-0.4497396395104922,526.3347003581342,978.0,1047.0,1.0,994.0,1047.0,3.0
237,237.0,1037.0,59.95469418575384,-0.852354701424155,943.8465195626027,985.0,1054.0,0.0,0.0,0.0,0.0
238,238.0,1037.0,59.95469418575384,-0.4497396395104922,526.3347003581342,985.0,1054.0,1.0,994.0,1047.0,3.0
239,239.0,1060.0,63.82074825270659,-0.23443561260603646,312.32249761510525,990.0,1059.0,0.0,0.0,0.0,0.0
240,240.0,1060.0,63.82074825270659,-0.23443561260603646,312.32249761510525,994.0,1063.0,0.0,0.0,0.0,0.0
241,241.0,1060.0,63.82074825270659,-1.3065524117283074,1448.7663046847124,998.0,1067.0,0.0,0.0,0.0,0.0
242,242.0,1060.0,63.82074825270659,-0.174447085364775,248.73465873936806,998.0,1067.0,0.0,0.0,0.0,0.0
243,243.0,1004.0,73.58978503313399,-0.174447085364775,248.73465873936806,1004.0,1073.0,0.0,0.0,0.0,0.0
244,244.0,1060.0,63.82074825270659,-1.3065524117283074,1448.7663046847124,1021.0,1090.0,0.0,0.0,0.0,0.0
245,245.0,1060.0,63.82074825270659,0.1680893072588155,-114.35391744163782,1021.0,1090.0,0.0,0.0,0.0,0.0
246,246.0,1100.0,71.22267975926513,0.17885691386525868,-125.5199254925194,1030.0,1099.0,0.0,0.0,0.0,0.0
247,247.0,1100.0,71.22267975926513,0.17885691386525868,-125.5199254925194,1037.0,1106.0,1.0,1037.0,1100.0,3.0
248,248.0,1100.0,71.22267975926513,-0.23958501692713696,334.7661983791158,1038.0,1107.0,0.0,0.0,0.0,0.0
249,249.0,1100.0,71.22267975926513,0.1850482876639635,-132.33043667109473,1038.0,1107.0,0.0,0.0,0.0,0.0
250,250.0,1060.0,63.82074825270659,0.1850482876639635,-132.33043667109473,1047.0,1116.0,0.0,0.0,0.0,0.0
251,251.0,1060.0,63.82074825270659,0.9530462370149467,-946.408262983137,1047.0,1116.0,0.0,0.0,0.0,0.0
252,252.0,1060.0,63.82074825270659,0.1850482876639635,-132.33043667109473,1048.0,1117.0,0.0,0.0,0.0,0.0
253,253.0,1060.0,63.82074825270659,0.1850482876639635,-132.33043667109473,1054.0,1123.0,0.0,0.0,0.0,0.0
254,254.0,1060.0,63.82074825270659,0.1850482876639635,-132.33043667109473,1060.0,1129.0,0.0,0.0,0.0,0.0
255,255.0,1068.0,53.368328958880134,0.5579484625120312,-542.5206290039691,1064.0,1133.0,0.0,0.0,0.0,0.0
256,256.0,1068.0,53.368328958880134,0.5579484625120312,-542.5206290039691,1068.0,1137.0,0.0,0.0,0.0,0.0
257,257.0,1100.0,71.22267975926513,-0.031029338610430557,105.35495223073875,1083.0,1152.0,1.0,1100.0,1134.0,4.0
258,258.0,1124.0,70.4779756326148,-0.1880844993765968,281.8849529319096,1093.0,1162.0,1.0,1118.0,1153.0,3.0
259,259.0,1124.0,70.4779756326148,-0.031029338610430557,105.35495223073875,1093.0,1162.0,1.0,1100.0,1153.0,4.0
260,260.0,1163.0,63.142680156927526,-0.1880844993765968,281.8849529319096,1100.0,1169.0,1.0,1118.0,1163.0,4.0
261,261.0,1163.0,63.142680156927526,-0.1880844993765968,281.8849529319096,1108.0,1177.0,1.0,1118.0,1163.0,4.0
262,262.0,1186.0,74.51851851851852,0.06517004654683417,-2.773156686026809,1116.0,1185.0,0.0,0.0,0.0,0.0
263,263.0,1186.0,74.51851851851852,0.06517004654683417,-2.773156686026809,1118.0,1187.0,1.0,1118.0,1186.0,3.0
264,264.0,1186.0,74.51851851851852,0.06517004654683417,-2.773156686026809,1124.0,1193.0,0.0,0.0,0.0,0.0
265,265.0,1186.0,74.51851851851852,-1.9268820459907026,2359.800625063492,1127.0,1196.0,0.0,0.0,0.0,0.0
266,266.0,1186.0,74.51851851851852,0.18820927674503152,-148.69768370108886,1127.0,1196.0,0.0,0.0,0.0,0.0
267,267.0,1186.0,74.51851851851852,-1.9268820459907026,2359.800625063492,1134.0,1203.0,0.0,0.0,0.0,0.0
268,268.0,1186.0,74.51851851851852,0.18820927674503152,-148.69768370108886,1134.0,1203.0,0.0,0.0,0.0,0.0
269,269.0,1186.0,74.51851851851852,-0.05302513178539949,137.40632481600232,1149.0,1218.0,0.0,0.0,0.0,0.0
270,270.0,1186.0,74.51851851851852,0.3465735499900482,-336.5177117696786,1149.0,1218.0,0.0,0.0,0.0,0.0
271,271.0,1186.0,74.51851851851852,-0.05302513178539949,137.40632481600232,1153.0,1222.0,0.0,0.0,0.0,0.0
272,272.0,1186.0,74.51851851851852,0.3465735499900482,-336.5177117696786,1153.0,1222.0,0.0,0.0,0.0,0.0
273,273.0,1186.0,74.51851851851852,-0.05302513178539949,137.40632481600232,1160.0,1229.0,0.0,0.0,0.0,0.0
274,274.0,1186.0,74.51851851851852,0.4946016678952606,-512.0790596052606,1160.0,1229.0,0.0,0.0,0.0,0.0
275,275.0,1186.0,74.51851851851852,-0.05302513178539949,137.40632481600232,1163.0,1232.0,0.0,0.0,0.0,0.0
276,276.0,1186.0,74.51851851851852,0.4946016678952606,-512.0790596052606,1163.0,1232.0,0.0,0.0,0.0,0.0
