;indice_original_upper_pivot;resist_slope;resist_intercept;valor_rsi;mapeado;x_min;x_max;num_zeros;inicio_janela;fim_janela;indice;resist_slope_rounded
17;142,0;-0,22453692209040121;109,08628664915811;77,20204371232114;1;139,0;214,0;4,0;127,0;216,0;55,0;-0,22454
18;142,0;-0,10434628883650023;92,01921672710418;77,20204371232114;1;136,0;228,0;4,0;136,0;231,0;58,0;-0,10435
19;142,0;-0,0724351496216921;87,48783495860143;77,20204371232114;1;136,0;223,0;3,0;80,0;225,0;30,0;-0,07244
20;146,0;0,0198713387784546;64,31868576896925;67,21990123062362;1;102,0;122,0;2,0;144,0;235,0;63,0;0,01987
21;210,0;-0,22453692209040121;109,08628664915813;61,93353301017386;1;139,0;210,0;3,0;120,0;213,0;51,0;-0,22454
22;223,0;-0,5559990812136428;192,73778942720696;68,74999431656462;1;223,0;243,0;2,0;153,0;249,0;67,0;-0,556
23;223,0;-0,29969498136178474;135,58197516024262;68,74999431656462;1;223,0;254,0;2,0;166,0;255,0;75,0;-0,29969
24;223,0;-0,25269678989568917;125,1013784633033;68,74999431656462;1;223,0;257,0;3,0;167,0;259,0;77,0;-0,2527
25;223,0;-0,10434628883650023;92,01921672710418;68,74999431656462;1;136,0;217,0;3,0;133,0;222,0;57,0;-0,10435
26;223,0;0,019147528282550234;64,48009550955592;68,74999431656462;1;102,0;280,0;3,0;177,0;284,0;81,0;0,01915
27;223,0;0,18682052781657588;27,089016613468203;68,74999431656462;1;154,0;243,0;2,0;149,0;243,0;66,0;0,18682
28;223,0;0,32768874128695047;-4,324594990425325;68,74999431656462;1;160,0;257,0;4,0;160,0;259,0;72,0;0,32769
29;223,0;0,4404686227781036;-29,47450856295248;68,74999431656462;1;178,0;273,0;4,0;177,0;273,0;82,0;0,44047
30;223,0;0,5243431774146742;-48,17853424690772;68,74999431656462;1;210,0;280,0;2,0;190,0;284,0;90,0;0,52434
31;267,0;-0,7910966250823653;280,81528445798835;69,59248556099683;1;267,0;297,0;2,0;198,0;303,0;93,0;-0,7911
32;267,0;-0,6132854834298767;233,3397096367739;69,59248556099683;1;267,0;305,0;3,0;215,0;306,0;103,0;-0,61329
33;267,0;-0,44543230543234463;188,52291111143285;69,59248556099683;1;267,0;310,0;2,0;223,0;312,0;109,0;-0,44543
34;267,0;-0,4015831539689378;176,8151876707032;69,59248556099683;1;267,0;317,0;3,0;224,0;317,0;111,0;-0,40158
35;267,0;-0,2618622104650825;139,50969575517388;69,59248556099683;1;267,0;321,0;2,0;234,0;323,0;119,0;-0,26186
36;267,0;-0,026665206504702242;76,71209569775233;69,59248556099683;1;64,0;344,0;3,0;254,0;346,0;125,0;-0,02667
37;267,0;-0,023180616630976907;75,78171020146767;69,59248556099683;1;223,0;352,0;5,0;262,0;356,0;129,0;-0,02318
38;267,0;0,019147528282550234;64,48009550955592;69,59248556099683;1;146,0;310,0;3,0;198,0;312,0;94,0;0,01915
39;267,0;0,20587098308642793;14,624933076920577;69,59248556099683;1;160,0;198,0;4,0;224,0;317,0;112,0;0,20587
40;267,0;0,30738385058466333;-12,479002545108273;69,59248556099683;1;234,0;321,0;3,0;231,0;323,0;118,0;0,30738
41;267,0;0,7794642820498106;-138,52447774630258;69,59248556099683;1;243,0;335,0;4,0;254,0;343,0;126,0;0,77946
42;267,0;0,9434182100885643;-182,30017653264983;69,59248556099683;1;257,0;344,0;2,0;257,0;346,0;128,0;0,94342
43;273,0;0,037934631684959426;54,48975136050872;64,84590581050264;1;273,0;360,0;5,0;270,0;362,0;131,0;0,03793
44;328,0;-0,06603920684804061;87,22495378942368;65,56409394326636;1;139,0;328,0;4,0;238,0;332,0;121,0;-0,06604
45;328,0;0,1953973130229656;1,4737752717336434;65,56409394326636;1;328,0;371,0;3,0;278,0;377,0;133,0;0,1954
46;328,0;0,3276580857428706;-41,90775818039519;65,56409394326636;1;280,0;368,0;3,0;278,0;369,0;134,0;0,32766
47;328,0;0,7272652426607101;-172,97890564944657;65,56409394326636;1;290,0;371,0;3,0;281,0;377,0;138,0;0,72727
48;335,0;-0,03912662392014292;80,039294147675;66,93187513442712;1;64,0;136,0;3,0;245,0;334,0;124,0;-0,03913
49;335,0;0,06748772507862731;44,323487233086965;66,93187513442712;1;228,0;257,0;4,0;290,0;386,0;141,0;0,06749
50;335,0;0,1953973130229656;1,4737752717336434;66,93187513442712;1;328,0;386,0;3,0;290,0;386,0;142,0;0,1954
51;344,0;0,01035856090362941;63,975919709286245;67,53926466013476;1;273,0;394,0;5,0;304,0;394,0;147,0;0,01036
52;344,0;0,06748772507862731;44,323487233086965;67,53926466013476;1;228,0;257,0;4,0;304,0;394,0;148,0;0,06749
53;352,0;-0,08843361202327817;98,75076457955771;67,6221331473638;1;344,0;404,0;3,0;310,0;406,0;151,0;-0,08843
54;352,0;0,01035856090362941;63,975919709286245;67,6221331473638;1;273,0;404,0;5,0;310,0;406,0;152,0;0,01036
55;386,0;-0,3585496222634106;203,01554453224884;64,61539033857234;1;386,0;422,0;2,0;321,0;424,0;159,0;-0,35855
56;386,0;-0,08843361202327817;98,75076457955771;64,61539033857234;1;344,0;422,0;3,0;321,0;424,0;160,0;-0,08843
57;386,0;0,012953873721515933;59,61519508206719;64,61539033857234;1;23,0;57,0;2,0;386,0;475,0;187,0;0,01295
58;394,0;0,18190098137801183;-12,459384458008145;59,209602204928515;1;394,0;483,0;2,0;394,0;483,0;189,0;0,1819
59;404,0;-1,3336023044619683;596,9368281404661;58,16149713783095;1;404,0;422,0;3,0;344,0;433,0;171,0;-1,3336
60;404,0;-0,7836739063173721;374,7657552900493;58,16149713783095;1;404,0;440,0;2,0;352,0;441,0;177,0;-0,78367
61;404,0;-0,3585496222634106;203,01554453224884;58,16149713783095;1;386,0;440,0;2,0;344,0;441,0;172,0;-0,35855
62;404,0;0,21819357480684326;-29,988707084133722;58,16149713783095;1;401,0;487,0;3,0;397,0;493,0;190,0;0,21819
63;404,0;0,8337029511772632;-278,6544951377834;58,16149713783095;1;401,0;487,0;2,0;397,0;490,0;191,0;0,8337
64;413,0;0,43509147747892335;-134,75039407474839;44,942386124046934;1;413,0;502,0;2,0;408,0;502,0;195,0;0,43509
65;416,0;0,4961271651236453;-164,23063120714912;42,15826948428733;1;416,0;502,0;3,0;416,0;505,0;198,0;0,49613
66;450,0;-0,09366719223851472;100,77092654263902;58,6206900353074;1;344,0;450,0;4,0;360,0;460,0;179,0;-0,09367
67;450,0;0,5084272579473991;-170,17157604102218;58,6206900353074;1;416,0;511,0;3,0;421,0;511,0;199,0;0,50843
68;450,0;1,1958590300712424;-479,5158734967517;58,6206900353074;1;422,0;511,0;2,0;421,0;511,0;200,0;1,19586
69;463,0;-0,06415784391761384;89,38031809077128;59,67523635691607;1;335,0;463,0;6,0;373,0;467,0;182,0;-0,06416
70;470,0;0,012953873721515933;59,61519508206719;65,70351573117968;1;23,0;57,0;2,0;380,0;473,0;184,0;0,01295
71;483,0;-0,3436882516363369;241,40021508792228;75,39878954757157;1;483,0;535,0;3,0;426,0;539,0;203,0;-0,34369
72;483,0;0,5084272579473991;-170,17157604102218;75,39878954757157;1;416,0;535,0;3,0;426,0;539,0;204,0;0,50843
73;553,0;-0,32922513363248385;262,14087222620776;80,0793733274442;1;553,0;618,0;2,0;470,0;618,0;220,0;-0,32923
74;553,0;0,06686548256960906;43,102761466450396;80,0793733274442;1;328,0;570,0;6,0;463,0;572,0;217,0;0,06687
75;553,0;0,1388503177428952;3,295147615623165;80,0793733274442;1;297,0;305,0;2,0;487,0;576,0;231,0;0,13885
76;553,0;0,17502187995210206;-16,707726286068237;80,0793733274442;1;494,0;583,0;3,0;493,0;583,0;233,0;0,17502
77;553,0;0,17883468280759432;-18,816206265155458;80,0793733274442;1;494,0;583,0;3,0;498,0;587,0;237,0;0,17883
78;553,0;0,35262689103642214;-114,92329741569723;80,0793733274442;1;502,0;583,0;2,0;502,0;591,0;239,0;0,35263
79;553,0;0,5220327136786698;-208,60471733686018;80,0793733274442;1;506,0;592,0;3,0;506,0;595,0;241,0;0,52203
80;553,0;0,547494850668466;-222,6852790922175;80,0793733274442;1;506,0;592,0;3,0;511,0;600,0;243,0;0,54749
81;553,0;0,8636860979929268;-397,5390388626443;80,0793733274442;1;516,0;610,0;3,0;513,0;610,0;245,0;0,86369
82;553,0;1,2607745286306173;-617,1289410052872;80,0793733274442;1;529,0;618,0;2,0;528,0;618,0;253,0;1,26077
83;559,0;-0,4552231526419831;332,57376485251785;78,1040225256493;1;553,0;618,0;3,0;535,0;626,0;256,0;-0,45522
84;559,0;-0,45455148858784833;332,1983046462565;78,1040225256493;1;553,0;640,0;4,0;543,0;642,0;260,0;-0,45455
85;559,0;-0,3973510337468667;300,22325039014777;78,1040225256493;1;553,0;646,0;3,0;556,0;648,0;266,0;-0,39735
86;559,0;-0,32922513363248385;262,14087222620776;78,1040225256493;1;553,0;640,0;2,0;535,0;642,0;257,0;-0,32923
87;577,0;-0,26135336877895077;215,67545469363216;64,87456090817756;1;577,0;651,0;2,0;567,0;659,0;270,0;-0,26135
88;577,0;-0,1115016681233121;129,21102341532864;64,87456090817756;1;577,0;662,0;2,0;577,0;666,0;275,0;-0,1115
89;577,0;0,47257936413249196;-207,8037321962703;64,87456090817756;1;567,0;651,0;2,0;561,0;656,0;269,0;0,47258
90;577,0;0,9485544106212183;-482,4413340202654;64,87456090817756;1;570,0;651,0;2,0;570,0;659,0;273,0;0,94855
91;583,0;0,03563805508707731;32,35586601344933;53,1328521292154;1;521,0;535,0;3,0;579,0;672,0;276,0;0,03564
92;610,0;0,09655960187189537;-8,400648785593951;50,50070835626222;1;610,0;676,0;4,0;586,0;681,0;278,0;0,09656
93;610,0;0,4567562368520666;-228,1205961234984;50,50070835626222;1;592,0;676,0;2,0;586,0;681,0;279,0;0,45676
94;662,0;0,28714852174339606;-134,69540227643216;55,39691911769603;1;627,0;728,0;5,0;646,0;735,0;302,0;0,28715
95;662,0;0,7414022830015083;-435,4113922293025;55,39691911769603;1;646,0;728,0;3,0;646,0;735,0;303,0;0,7414
96;669,0;-1,0105644012498014;732,2653093028212;56,19772486670405;1;669,0;676,0;2,0;595,0;684,0;282,0;-1,01056
97;669,0;-0,7738781561184043;573,9222113099165;56,19772486670405;1;669,0;688,0;2,0;603,0;699,0;286,0;-0,77388
98;669,0;0,09655960187189537;-8,400648785593958;56,19772486670405;1;610,0;688,0;4,0;595,0;699,0;283,0;0,09656
99;704,0;0,1218465415322086;-24,05530614713261;61,724659091542236;1;610,0;704,0;5,0;614,0;707,0;292,0;0,12185
100;713,0;-1,040404034146583;811,7304750364125;69,92239868989888;1;713,0;722,0;2,0;633,0;722,0;298,0;-1,0404
101;713,0;0,284813324945154;-133,14950199599593;69,92239868989888;1;627,0;722,0;4,0;623,0;722,0;294,0;0,28481
102;728,0;-1,7831112082341796;1372,453681147243;74,34872155276017;1;728,0;738,0;2,0;651,0;740,0;306,0;-1,78311
103;728,0;-1,265072467691978;995,3214780325201;74,34872155276017;1;728,0;745,0;2,0;662,0;758,0;310,0;-1,26507
104;728,0;-0,6154617035911099;522,4048417670881;74,34872155276017;1;728,0;770,0;3,0;676,0;777,0;316,0;-0,61546
105;728,0;-0,43992669248017513;394,61535367832766;74,34872155276017;1;728,0;792,0;2,0;704,0;793,0;328,0;-0,43993
106;728,0;-0,09380198213695443;142,63656454846299;74,34872155276017;1;728,0;814,0;2,0;728,0;817,0;341,0;-0,0938
107;728,0;0,28714852174339606;-134,69540227643216;74,34872155276017;1;627,0;745,0;5,0;638,0;751,0;300,0;0,28715
108;728,0;0,2950881908574189;-140,47548139144078;74,34872155276017;1;627,0;792,0;6,0;669,0;795,0;313,0;0,29509
109;738,0;0,16871669998900854;-67,99531512146993;56,51760947041837;1;738,0;825,0;2,0;738,0;827,0;346,0;0,16872
110;745,0;0,23261766137838005;-120,4576681248966;52,84248960199654;1;745,0;834,0;5,0;744,0;834,0;347,0;0,23262
111;760,0;0,2732529604461139;-153,0183029012019;54,65394703784465;1;760,0;845,0;5,0;747,0;849,0;349,0;0,27325
112;802,0;-0,18190458471843754;206,7752592277827;60,88778228359579;1;728,0;802,0;2,0;713,0;802,0;333,0;-0,1819
113;806,0;-1,751572095789955;1478,7992761527814;67,03216694607772;1;806,0;810,0;2,0;722,0;811,0;337,0;-1,75157
114;806,0;-0,23396807217637264;255,61043312023406;67,03216694607772;1;806,0;820,0;2,0;735,0;824,0;344,0;-0,23397
115;806,0;-0,09380198213695443;142,63656454846299;67,03216694607772;1;728,0;810,0;2,0;720,0;813,0;336,0;-0,0938
116;806,0;0,15462584523028458;-57,59626430953165;67,03216694607772;1;738,0;820,0;2,0;730,0;824,0;343,0;0,15463
117;806,0;0,2794276789070226;-158,1865422529825;67,03216694607772;1;760,0;867,0;5,0;765,0;867,0;353,0;0,27943
118;806,0;0,558263664034851;-382,9283462660121;67,03216694607772;1;770,0;859,0;2,0;765,0;859,0;354,0;0,55826
119;806,0;1,1567610131379378;-865,3172096431001;67,03216694607772;1;778,0;867,0;4,0;777,0;867,0;360,0;1,15676
120;837,0;-0,3942977204477271;405,721617006943;75,69442499219542;1;837,0;885,0;6,0;786,0;891,0;363,0;-0,3943
121;837,0;-0,18912166273070596;233,98925669779632;75,69442499219542;1;837,0;903,0;4,0;803,0;903,0;377,0;-0,18912
122;837,0;-0,16206520966069535;211,34300547819743;75,69442499219542;1;837,0;921,0;4,0;820,0;926,0;389,0;-0,16207
123;837,0;0,2794276789070226;-158,1865422529825;75,69442499219542;1;760,0;893,0;5,0;786,0;895,0;364,0;0,27943
124;837,0;0,44359028030736486;-295,59063962506895;75,69442499219542;1;828,0;910,0;3,0;807,0;916,0;382,0;0,44359
125;837,0;0,7534356586709047;-554,9312213153518;75,69442499219542;1;814,0;825,0;2,0;834,0;923,0;400,0;0,75344
126;841,0;-0,1481775398982416;198,70522599436453;74,08791493994333;1;834,0;921,0;5,0;841,0;930,0;402,0;-0,14818
127;910,0;-1,4741662868623047;1405,354985731662;63,86366468696466;1;910,0;917,0;2,0;828,0;917,0;395,0;-1,47417
128;910,0;-0,16206520966069535;211,34300547819743;63,86366468696466;1;837,0;917,0;4,0;828,0;920,0;396,0;-0,16207
129;934,0;-0,3478281314787637;396,42419250590063;71,55271770473536;1;934,0;960,0;2,0;858,0;966,0;409,0;-0,34783
130;934,0;-0,09703746100639382;162,18570628470718;71,55271770473536;1;934,0;979,0;2,0;885,0;982,0;423,0;-0,09704
131;934,0;-0,08590202854178994;151,78521236276714;71,55271770473536;1;934,0;1010,0;3,0;895,0;1014,0;429,0;-0,0859
132;934,0;0,05239579780296449;22,615042556766525;71,55271770473536;1;583,0;688,0;3,0;844,0;944,0;403,0;0,0524
133;934,0;0,11473469143241415;-35,60948409313946;71,55271770473536;1;859,0;954,0;4,0;858,0;956,0;410,0;0,11473
134;934,0;0,1572952640355968;-75,36105890451205;71,55271770473536;1;770,0;796,0;2,0;870,0;982,0;418,0;0,1573
135;934,0;0,2285796679081857;-141,9406921215101;71,55271770473536;1;897,0;985,0;2,0;895,0;986,0;430,0;0,22858
136;934,0;0,32037720907377903;-227,67959557017429;71,55271770473536;1;881,0;885,0;2,0;903,0;999,0;434,0;0,32038
137;934,0;1,05930688387099;-917,8399118307693;71,55271770473536;1;917,0;1004,0;3,0;911,0;1006,0;440,0;1,05931
138;934,0;1,1711318878413333;-1022,2844655390697;71,55271770473536;1;917,0;1010,0;3,0;920,0;1010,0;446,0;1,17113
139;985,0;-0,25026106957380706;313,678867779304;67,17171424910407;1;985,0;1042,0;5,0;932,0;1043,0;450,0;-0,25026
140;985,0;-0,08590202854178994;151,78521236276714;67,17171424910407;1;934,0;1022,0;3,0;932,0;1023,0;451,0;-0,0859
141;985,0;-0,056472671313908256;122,7972954933037;67,17171424910407;1;837,0;1042,0;6,0;938,0;1043,0;455,0;-0,05647
142;1047,0;-2,016326441530941;2167,7964201162054;56,70263583331021;1;1047,0;1055,0;2,0;971,0;1060,0;470,0;-2,01633
143;1047,0;-0,44064464064636866;518,0575745900582;56,70263583331021;1;1047,0;1067,0;2,0;979,0;1068,0;474,0;-0,44064
144;1047,0;-0,1688561034805461;233,494976177442;56,70263583331021;1;971,0;1067,0;3,0;957,0;1068,0;464,0;-0,16886
145;1074,0;-0,013643503363034323;80,61056506169288;65,95744244979402;1;139,0;1074,0;4,0;984,0;1074,0;476,0;-0,01364
146;1080,0;-0,9981889421967793;1161,3614097045604;83,31735213203872;1;1080,0;1103,0;3,0;1013,0;1104,0;486,0;-0,99819
147;1080,0;-0,7838981432903002;929,927346885563;83,31735213203872;1;1080,0;1108,0;2,0;1022,0;1111,0;492,0;-0,7839
148;1080,0;-0,22739009158491175;328,8986510437434;83,31735213203872;1;1080,0;1141,0;3,0;1028,0;1147,0;496,0;-0,22739
149;1080,0;0,2501405279807652;-186,83441808718771;83,31735213203872;1;997,0;1080,0;2,0;997,0;1086,0;479,0;0,25014
150;1080,0;0,32495616054254756;-267,63530125391264;83,31735213203872;1;1004,0;1080,0;3,0;1001,0;1093,0;480,0;0,32496
151;1080,0;0,3447672438285592;-289,03127120280527;83,31735213203872;1;1001,0;1096,0;5,0;1006,0;1099,0;483,0;0,34477
152;1080,0;0,3638995380022902;-309,6941489104347;83,31735213203872;1;1010,0;1103,0;3,0;1013,0;1104,0;487,0;0,3639
153;1080,0;0,6922520036406326;-664,3148117998444;83,31735213203872;1;1022,0;1113,0;3,0;1018,0;1117,0;491,0;0,69225
154;1080,0;0,8065065545069245;-787,7097267354397;83,31735213203872;1;1042,0;1135,0;3,0;1038,0;1136,0;499,0;0,80651
155;1080,0;1,4265669284361093;-1457,3749305789595;83,31735213203872;1;1052,0;1141,0;2,0;1051,0;1141,0;507,0;1,42657
156;1080,0;1,7098131132390415;-1763,2808101661262;83,31735213203872;1;1055,0;1141,0;2,0;1055,0;1144,0;511,0;1,70981
157;1080,0;2,7252007008966066;-2859,8994048362965;83,31735213203872;1;1067,0;1141,0;3,0;1058,0;1147,0;513,0;2,7252
158;1113,0;-0,4813190570489638;611,5215896052333;75,81347910973663;1;1113,0;1148,0;2,0;1067,0;1156,0;514,0;-0,48132
159;1113,0;-0,22739009158491175;328,8986510437434;75,81347910973663;1;1080,0;1148,0;3,0;1067,0;1156,0;515,0;-0,22739
160;1113,0;0,13489188021905713;-74,32118357407394;75,81347910973663;1;1113,0;1198,0;3,0;1108,0;1202,0;530,0;0,13489
161;1113,0;2,889054997965263;-3139,704733625601;75,81347910973663;1;1108,0;1193,0;2,0;1108,0;1197,0;531,0;2,88905
162;1118,0;-1,0572149857573707;1255,3732379012324;73,40688382449181;1;1118,0;1148,0;3,0;1074,0;1163,0;516,0;-1,05721
163;1118,0;-0,621058457671154;767,750239500842;73,40688382449181;1;1113,0;1166,0;3,0;1076,0;1169,0;518,0;-0,62106
164;1118,0;-0,4813190570489638;611,5215896052334;73,40688382449181;1;1113,0;1166,0;2,0;1074,0;1169,0;517,0;-0,48132
165;1118,0;0,17597260937025852;-123,33049345145722;73,40688382449181;1;1118,0;1204,0;3,0;1114,0;1207,0;533,0;0,17597
166;1128,0;0,5084422250574283;-516,2014035116341;57,32142635314509;1;1128,0;1217,0;2,0;1121,0;1217,0;535,0;0,50844
167;1179,0;-0,39627436527368093;550,4594564887437;83,25197983107394;1;1179,0;1185,0;2,0;1096,0;1189,0;525,0;-0,39627
168;1179,0;0,11270455638389858;-49,62669214554249;83,25197983107394;1;1113,0;1185,0;2,0;1095,0;1189,0;524,0;0,1127
169;1179,0;0,23948926401337595;-199,10586244069634;83,25197983107394;1;1028,0;1042,0;2,0;1132,0;1247,0;538,0;0,23949
170;1179,0;0,8078950047518252;-869,2562307713279;83,25197983107394;1;1135,0;1222,0;2,0;1132,0;1224,0;539,0;0,8079
171;1179,0;0,8989747547105698;-976,6392559726877;83,25197983107394;1;1141,0;1229,0;2,0;1139,0;1230,0;543,0;0,89897
172;1179,0;1,3572736035683823;-1516,973598776049;83,25197983107394;1;1148,0;1235,0;2,0;1145,0;1237,0;547,0;1,35727
173;1179,0;3,0504539980613474;-3513,2332838832544;83,25197983107394;1;1166,0;1235,0;2,0;1158,0;1247,0;551,0;3,05045
174;1193,0;0,054362026536824974;21,750931868829014;86,6048295272612;1;583,0;704,0;3,0;1166,0;1255,0;552,0;0,05436
175;1193,0;0,13489188021905713;-74,32118357407394;86,6048295272612;1;954,0;960,0;2,0;1103,0;1192,0;529,0;0,13489
176;1193,0;0,23948926401337595;-199,10586244069634;86,6048295272612;1;1028,0;1042,0;2,0;1166,0;1255,0;553,0;0,23949
177;1248,0;-1,674868171660895;2179,830219219584;89,59474098678658;1;1248,0;1266,0;3,0;1176,0;1268,0;556,0;-1,67487
178;1248,0;-1,4103928628088656;1849,7650337722507;89,59474098678658;1;1248,0;1274,0;2,0;1185,0;1274,0;562,0;-1,41039
179;1248,0;-0,6811475938326055;939,6669380898782;89,59474098678658;1;1248,0;1293,0;3,0;1193,0;1293,0;566,0;-0,68115
180;1248,0;-0,517019528161497;734,8351121323349;89,59474098678658;1;1248,0;1299,0;2,0;1211,0;1300,0;578,0;-0,51702
181;1248,0;-0,48827952496991767;698,9675881492437;89,59474098678658;1;1248,0;1304,0;3,0;1214,0;1306,0;580,0;-0,48828
182;1248,0;-0,4388935430863784;637,3338827585869;89,59474098678658;1;1248,0;1312,0;2,0;1229,0;1318,0;586,0;-0,43889
183;1248,0;-0,3934494803581609;580,6196924737715;89,59474098678658;1;1248,0;1335,0;3,0;1235,0;1337,0;590,0;-0,39345
184;1248,0;0,054362026536824974;21,750931868829014;89,59474098678658;1;583,0;704,0;3,0;1169,0;1282,0;555,0;0,05436
185;1248,0;0,17981476319750045;-134,814083483694;89,59474098678658;1;1096,0;1108,0;2,0;1194,0;1287,0;569,0;0,17981
186;1248,0;0,3484971218445415;-345,32966707520126;89,59474098678658;1;1204,0;1304,0;4,0;1203,0;1306,0;573,0;0,3485
187;1248,0;0,388524968952502;-395,2844202659359;89,59474098678658;1;1204,0;1304,0;5,0;1222,0;1311,0;585,0;0,38852
188;1248,0;1,203236561738144;-1412,0444880624173;89,59474098678658;1;1229,0;1312,0;2,0;1229,0;1318,0;587,0;1,20324
189;1248,0;1,7110491914049686;-2045,7946498866143;89,59474098678658;1;1235,0;1324,0;2,0;1234,0;1324,0;589,0;1,71105
190;1324,0;-0,491853135821602;710,9061323073674;59,692580479566345;1;1324,0;1341,0;2,0;1251,0;1348,0;594,0;-0,49185
191;1324,0;-0,18421448874038307;303,5925635718335;59,692580479566345;1;1259,0;1341,0;6,0;1251,0;1348,0;595,0;-0,18421
192;1351,0;-0,8232222246476036;1170,6382389228688;58,46501342395639;1;1351,0;1354,0;2,0;1266,0;1355,0;601,0;-0,82322
193;1351,0;-0,1314507684533353;236,05500160441238;58,46501342395639;1;1259,0;1354,0;3,0;1261,0;1355,0;598,0;-0,13145
194;1360,0;-0,11947691319068951;242,56935849437093;80,0807565550332;1;1360,0;1402,0;3,0;1278,0;1413,0;607,0;-0,11948
195;1360,0;0,15353423213612505;-128,72579915009686;80,0807565550332;1;1280,0;1368,0;3,0;1274,0;1369,0;604,0;0,15353
196;1360,0;0,2114036514088049;-207,42820936094148;80,0807565550332;1;1284,0;1368,0;3,0;1284,0;1373,0;612,0;0,2114
197;1360,0;0,2762952705652947;-295,6808114137676;80,0807565550332;1;1299,0;1388,0;3,0;1293,0;1388,0;614,0;0,2763
198;1360,0;0,3183869458314646;-352,92548977575865;80,0807565550332;1;1304,0;1388,0;2,0;1304,0;1393,0;620,0;0,31839
199;1360,0;0,38698338178697594;-446,2166426752541;80,0807565550332;1;1312,0;1397,0;2,0;1307,0;1401,0;622,0;0,38698
200;1360,0;0,5663382243185239;-690,1392285181593;80,0807565550332;1;1324,0;1402,0;2,0;1324,0;1413,0;626,0;0,56634
