;Size;EntryBar;ExitBar;EntryPrice;ExitPrice;PnL;ReturnPct;EntryTime;ExitTime;Tag;Duration
59;1327621;834;838;16,766733364105225;17,604887008666992;1112750,3797467386;0,04998908412035186;2003-05-01;2003-05-07;;6 days
60;-1339860;846;853;17,44408016204834;17,917179107666016;-633886,3532752981;-0,027120888073362437;2003-05-19;2003-05-29;;10 days
61;-1249222;856;882;18,202316738128662;18,59769630432129;-493916,85243828606;-0,021721387001491843;2003-06-03;2003-07-10;;37 days
62;-1211253;887;891;18,365127899169924;18,178199768066406;226417,2595835287;0,010178427949416369;2003-07-17;2003-07-23;;6 days
63;-1186904;896;920;18,932641796112062;19,222280502319336;-343773,3389522384;-0,015298377760823323;2003-07-30;2003-09-03;;35 days
64;-1172203;923;931;18,876820663452147;18,99388885498047;-137227,68531407343;-0,0062016900841241895;2003-09-08;2003-09-18;;10 days
65;1113893;932;935;19,74177634048462;20,97484588623047;1373507,535519481;0,062459908595822844;2003-09-19;2003-09-24;;5 days
66;-1111187;946;967;21,02593141555786;20,97484588623047;56765,57607671596;0,0024296440579840706;2003-10-09;2003-11-07;;29 days
67;-1133957;976;983;20,653790531158446;21,319765090942383;-755186,5138889137;-0,03224466515137947;2003-11-20;2003-12-02;;12 days
68;-1055780;986;1036;21,467848239898682;20,63924789428711;874819,6728897864;0,03859727050201489;2003-12-05;2004-02-19;;76 days
69;1122558;1047;1052;20,97009056854248;20,21042823791504;-852765,0265444805;-0,03622599187850062;2004-03-05;2004-03-12;;7 days
70;1176197;1061;1067;19,28874654006958;20,3922119140625;1297892,6624943486;0,0572077284389958;2004-03-25;2004-04-02;;8 days
71;1151478;1071;1081;20,829979362487794;22,093503952026367;1454920,767312697;0,0606589458179696;2004-04-08;2004-04-23;;15 days
72;-1150146;1086;1102;22,119092884063722;22,783344268798828;-763986,0731475434;-0,030030679296694007;2004-04-30;2004-05-24;;24 days
73;1072580;1106;1122;23,00638540649414;23,2634334564209;275704,597390443;0,01117290027898954;2004-05-28;2004-06-23;;26 days
74;-1080358;1132;1152;23,095961753845216;22,14011573791504;1032655,8900782946;0,04138585031086828;2004-07-08;2004-08-05;;28 days
75;-1223652;1156;1161;21,235261138916016;22,000282287597656;-936119,6586265865;-0,036025982618111074;2004-08-11;2004-08-18;;7 days
76;1128152;1171;1185;22,203075679779054;23,300722122192383;1238312,029301481;0,04943668427942094;2004-09-01;2004-09-22;;21 days
77;1121190;1190;1193;23,445402557373047;25,02532196044922;1771389,835534973;0,0673871732084772;2004-09-29;2004-10-04;;5 days
78;-1141293;1196;1216;24,584523387908934;25,775754928588867;-1359544,2187572226;-0,048454530595691825;2004-10-07;2004-11-04;;28 days
79;-1014937;1227;1235;26,305672122955322;26,96432876586914;-668494,9971890225;-0,025038578745876228;2004-11-19;2004-12-02;;13 days
80;-896756;1257;1267;29,02694900894165;29,760976791381836;-658243,818069932;-0,025287803489580485;2005-01-04;2005-01-19;;15 days
81;868363;1273;1281;29,21801597213745;30,41352653503418;1038137,1389286922;0,040916897438785016;2005-01-27;2005-02-08;;12 days
82;878205;1296;1325;30,07269968032837;31,905071258544922;1609197,8818476673;0,06093139617309351;2005-03-02;2005-04-13;;42 days
83;-959134;1338;1350;29,213019451141356;29,30885124206543;-91915,52895617016;-0,0032804479894434913;2005-05-02;2005-05-18;;16 days
84;927075;1351;1360;30,1240736618042;31,56481170654297;1335672,222826194;0,04782679995121475;2005-05-19;2005-06-02;;14 days
85;-911700;1369;1387;32,097107498168945;32,86991500854492;-704568,6072097777;-0,02407716989513964;2005-06-15;2005-07-12;;27 days
86;-906433;1391;1400;31,50633432006836;32,4317741394043;-838849,1917601328;-0,02937313525383578;2005-07-18;2005-07-29;;11 days
87;-871190;1407;1414;31,818001834869385;31,462268829345703;309911,03708217636;0,011180243415971902;2005-08-09;2005-08-18;;9 days
