;num_pontos;janela_rsi;ordem;lookback;break_min;d_max;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades
52;3;28;1;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;62,56177460429517;1,4632566709784511;-20,52905512272869;116,0
53;3;28;1;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;33,263413803957235;1,0367923220397388;-20,292528028836777;96,0
54;3;35;1;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;44,658699307485406;1,018615454257317;-19,00426170105154;129,0
55;3;35;1;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;33,54131795641371;0,90846928192979;-19,31603172893637;98,0
56;3;42;1;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;79,67971557317122;1,6106594173710491;-18,295247766641044;124,0
57;3;42;1;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;62,12497123256813;1,5242554939987056;-17,03651467881757;92,0
58;3;49;1;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;21,67970723828345;0,647775313938004;-24,250647931163705;119,0
59;3;49;1;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;18,270572568582;0,5931916974421442;-24,37366814349855;87,0
60;3;56;1;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;61,07081487817383;1,3048904635465113;-21,381889145312503;122,0
61;3;56;1;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;37,22791099575053;1,285348877349177;-19,35613063907964;87,0
62;3;63;1;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;28,19964566885957;0,931480508089994;-23,539364769087644;96,0
63;3;63;1;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;25,8442593338438;0,928539412988658;-17,16005300438229;74,0
64;2;14;1;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;20,49276493018293;0,7741874910662573;-19,694728712438454;148,0
65;2;14;1;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;16,293948066076492;0,672558745519265;-23,34340947218084;100,0
66;2;21;1;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;28,716344676481636;0,995365554354142;-29,96478249393816;133,0
67;2;21;1;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;25,93472078841972;1,0481979574412963;-32,18012351558064;92,0
68;2;28;1;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;39,70554737353271;1,395013654199847;-14,227435835562376;126,0
69;2;28;1;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;13,736081090182315;0,6883791730858183;-20,421664865711207;97,0
70;2;35;1;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;15,219966425724628;0,5754508628645799;-23,955005080393256;124,0
71;2;35;1;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;6,806317416902941;0,3227560643238394;-34,91252722782345;85,0
72;2;42;1;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;42,637920929136186;1,3625279354084072;-21,731038855079674;120,0
73;2;42;1;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;13,871096772476555;0,5908582509125319;-19,63108951304225;89,0
74;2;49;1;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;22,95143331093348;0,8111753321046866;-20,11765419487637;120,0
75;2;49;1;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;15,67062270415478;0,6746449277760947;-20,903047127009;87,0
76;2;56;1;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;15,56831457273844;0,6078503684722159;-21,16215930653459;122,0
77;2;56;1;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;16,035812109988722;0,738382882638989;-15,187684079804288;95,0
78;2;63;1;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;13,33923386234228;0,5660595471367297;-24,23272356488741;108,0
79;2;63;1;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;15,259781086846736;0,6939188952171136;-18,15806385780282;88,0
80;2;14;1;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;28,65758785486432;1,0060571823567432;-22,086637921383467;140,0
81;2;14;1;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;19,570043466194686;0,84444049187926;-20,070387542935364;93,0
82;2;21;1;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;30,67310075734204;1,0970098220881863;-22,48422407294396;129,0
83;2;21;1;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;29,595054560601564;1,2313791878305096;-19,09043578986338;90,0
84;2;28;1;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;33,75714952715057;1,2369236588786852;-13,22189082438211;119,0
85;2;28;1;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;21,13062736917781;0,9539095410315084;-11,763362098803276;90,0
86;2;35;1;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;18,65714512399852;0,695159258064075;-29,37117835659615;123,0
87;2;35;1;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;-0,3134824017002602;-0,0159351919183536;-47,340968319404;85,0
88;2;42;1;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;31,841177957255677;1,094754397605826;-23,472860962149213;120,0
89;2;42;1;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;8,45960067992082;0,4050915956707637;-23,272454543189227;92,0
90;2;49;1;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;17,366301006268124;0,7112315384344432;-16,622447051056298;115,0
91;2;49;1;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;10,085824694160838;0,5264386070938274;-17,206112238121698;85,0
92;2;56;1;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;23,7416583801928;0,8895671631673799;-22,44503051418717;107,0
93;2;56;1;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;15,462354036207484;0,7743389840323331;-28,573810063980567;84,0
94;2;63;1;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;0,8579810358918083;0,0446259577543967;-35,0467795025209;96,0
95;2;63;1;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;0,4181937652383727;0,0234496262369689;-32,3892655601813;76,0
96;3;14;1;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;12,306412128458888;0,5720977524774277;-33,9511851077006;85,0
97;3;14;1;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;8,192283482887186;0,5083769553916733;-17,0016708713946;60,0
98;3;21;1;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;15,980705599406742;0,6777189069885592;-28,24496481338141;90,0
99;3;21;1;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;10,878095457147552;0,5475335291810819;-30,304152043270605;68,0
100;3;28;1;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;18,90955809164787;0,8223015091623024;-19,811636388760437;93,0
101;3;28;1;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;26,46509391272776;1,2760800160325156;-13,209378986813205;71,0
102;3;35;1;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;4,9798768580676445;0,2277034986313545;-35,011868722599026;98,0
103;3;35;1;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;3,23529393276234;0,1838133951809512;-32,461042676708814;68,0
104;3;42;1;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;28,9285547755874;1,11728475262119;-16,786136552833085;95,0
105;3;42;1;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;9,49718609595942;0,5073887202931474;-19,73817234456805;72,0
106;3;49;1;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;15,261942671367867;0,6396909128829097;-20,11765419487637;98,0
107;3;49;1;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;2,0334488139228;0,1125790451933334;-23,165571253735173;72,0
108;3;56;1;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;11,084717465401384;0,4898793381039639;-26,187708113207886;110,0
109;3;56;1;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;16,563474702457135;0,8033697744525737;-19,66830189124281;79,0
110;3;63;1;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;10,613817269960112;0,4682198571556055;-29,901358775360897;94,0
111;3;63;1;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;14,073545105523324;0,6598223346753108;-22,789466428602942;78,0
112;3;14;1;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;16,467964014458403;0,7708030975694422;-30,632510456534916;83,0
113;3;14;1;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;8,815450545891967;0,5763646427210032;-20,345010382205363;56,0
114;3;21;1;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;19,42552005706286;0,8020423184465554;-26,857754201957885;87,0
115;3;21;1;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;5,289493294169101;0,3088193718246936;-29,01429871512703;65,0
116;3;28;1;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;19,022298016361795;0,8271616494571854;-16,455694273255126;91,0
117;3;28;1;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;23,604071476422604;1,179639316143289;-17,517571649465545;69,0
118;3;35;1;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;7,368325502562811;0,3489654578072715;-39,87367383636706;94,0
119;3;35;1;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;-3,215719720881716;-0,1777313479482627;-48,78470955867675;69,0
120;3;42;1;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;16,780938226805286;0,7086112312733842;-31,86929544083769;93,0
121;3;42;1;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;5,929011496050962;0,3255898347115766;-24,566863047703624;72,0
122;3;49;1;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;8,120462869315869;0,3892740975764565;-21,17357938388431;91,0
123;3;49;1;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;-0,7073874726583496;-0,0446823576664314;-32,50991861217584;69,0
124;3;56;1;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;16,431812579226346;0,7394645830028336;-26,37806072636452;91,0
125;3;56;1;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;22,301353442274262;1,1349165522717577;-17,08018795240498;67,0
126;3;63;1;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;0,7757892256907928;0,0414569202020136;-32,58862859645005;84,0
127;3;63;1;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;-1,78066789633623;-0,1057293785003282;-30,35176472179043;68,0
128;2;14;1;50;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;10,23660646303255;0,623773610946112;-16,782106239588902;68,0
129;2;14;1;100;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;6,877059315519918;0,4310307081030333;-14,53532055394351;52,0
130;2;21;1;50;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;25,1029919188444;1,242365661881739;-11,750700683273118;67,0
131;2;21;1;100;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;17,129263485519395;1,1145918807493864;-9,768254623262695;42,0
132;2;28;1;50;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;15,011420101644225;0,8130243016009803;-16,668915054277434;55,0
133;2;28;1;100;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;7,541069968673719;0,5247781406178776;-14,57642779016165;36,0
134;2;35;1;50;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;12,477669227930145;0,7137885400584993;-28,03761054330688;62,0
135;2;35;1;100;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;9,967118920855444;0,589319735704379;-16,917767010611872;41,0
136;2;42;1;50;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;20,23340830373957;1,129496882584248;-17,240086283292865;59,0
137;2;42;1;100;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;10,441656299668931;0,630517553386884;-29,91223381822635;42,0
138;2;49;1;50;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;8,750733616439742;0,4913939228613997;-29,35429759256913;56,0
139;2;49;1;100;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;10,378168037880895;0,5974724265298365;-17,834032787250763;48,0
140;2;56;1;50;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;11,669823217859657;0,6443721443957796;-18,638879990292423;62,0
141;2;56;1;100;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;24,41935586918367;1,455765490162107;-10,16227441282026;48,0
142;2;63;1;50;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;4,438476148043824;0,2604629982773115;-26,76635051217112;53,0
143;2;63;1;100;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;11,591326016913284;0,6919399386679128;-21,08155953246093;41,0
144;2;14;1;50;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;10,470033644125952;0,6698561073108529;-21,119343515510312;66,0
145;2;14;1;100;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;5,193941513412725;0,3239358651949363;-18,310874751488527;54,0
146;2;21;1;50;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;22,253576072322524;1,2089259195161055;-11,7506990615433;63,0
147;2;21;1;100;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;29,245309344614668;1,6844306218972802;-8,877759721125333;42,0
148;2;28;1;50;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;10,939869320531304;0,6108921239012125;-18,04190058760532;52,0
149;2;28;1;100;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;7,684035805939904;0,5180002139149426;-15,336932337649966;34,0
150;2;35;1;50;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;10,55571700567679;0,6410498998005055;-28,283230712297325;57,0
151;2;35;1;100;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;7,496839784554821;0,4780821214277008;-20,08995424837462;40,0
152;2;42;1;50;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;14,582903292189364;0,9987078472139724;-18,26358913611863;56,0
153;2;42;1;100;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;19,307891897772155;1,0927172946220525;-30,200125200107863;36,0
154;2;49;1;50;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;8,77880481881672;0,5375437476502837;-18,72946281154835;47,0
155;2;49;1;100;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;8,22062807777666;0,5125335241263783;-15,849001399149854;42,0
156;2;56;1;50;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;4,40911030037654;0,2670493069903266;-22,10736290221208;55,0
157;2;56;1;100;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;11,038914503316422;0,6417389973117632;-17,179037128239806;47,0
158;2;63;1;50;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;1,4082692531319552;0,0985296868731488;-23,005465546893344;47,0
159;2;63;1;100;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;10,700533420605218;0,6526322806887883;-14,559795570542189;36,0
160;3;14;1;50;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;9,828703670522732;0,7222307380140335;-12,272354188982714;31,0
161;3;14;1;100;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;8,201833774809186;0,7479068522329008;-9,0695920875284;25,0
162;3;21;1;50;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;16,72141438394352;1,135599369152251;-16,392963203035084;45,0
163;3;21;1;100;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;11,63767112887555;0,8780516029761571;-13,101947312836948;30,0
164;3;28;1;50;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;7,80788040259921;0,5118106824958558;-18,42293590069404;41,0
165;3;28;1;100;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;8,79151889806742;0,6443028686073863;-12,93483526878434;31,0
166;3;35;1;50;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;7,596439917269615;0,4556196264540668;-19,677140273755267;46,0
167;3;35;1;100;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;6,253476193239105;0,4274393450839981;-17,34390828869107;34,0
168;3;42;1;50;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;23,455821381944663;1,292854046036171;-17,67456652672109;40,0
169;3;42;1;100;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;17,764443495725768;1,1753641199306486;-18,13244041600701;33,0
170;3;49;1;50;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;8,502347284992107;0,5136621141625123;-29,99511034383815;45,0
171;3;49;1;100;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;9,589476185879086;0,5738858674392902;-17,540142121168067;37,0
172;3;56;1;50;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;8,574919197665043;0,4822446798393893;-19,764728800651945;49,0
173;3;56;1;100;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;18,044051200741418;1,2176105866490778;-10,917179992068672;41,0
174;3;63;1;50;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;4,296648866461306;0,2610012574610832;-27,986106251231067;46,0
175;3;63;1;100;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;13,119572934717883;0,7712462131181108;-20,05025021358764;37,0
176;3;14;1;50;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;8,768601408403121;0,6540899906567558;-12,27237411378762;29,0
177;3;14;1;100;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;5,091821833099042;0,4949825777921074;-14,536937030082331;24,0
178;3;21;1;50;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;19,279131987913555;1,2884939764092094;-13,38912774715092;42,0
179;3;21;1;100;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;14,759868810147104;1,0086238990686112;-13,38914163952618;27,0
180;3;28;1;50;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;5,615716499720591;0,3593843141093312;-17,95266128942642;41,0
181;3;28;1;100;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;8,549218758243349;0,595800203303153;-13,256525671948571;28,0
182;3;35;1;50;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;11,120701258741272;0,6403614135781887;-20,955427976684604;43,0
183;3;35;1;100;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;5,197447466519956;0,3524557486694287;-17,835399208589507;32,0
184;3;42;1;50;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;15,9225339323116;1,0775438138979458;-18,692660687038977;41,0
185;3;42;1;100;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;19,97724382998696;1,2445299250267583;-18,468670782383832;30,0
186;3;49;1;50;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;5,153380913657002;0,3276988849061855;-22,35987143895747;39,0
187;3;49;1;100;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;8,217621964845812;0,5199905771998897;-18,51685950852065;35,0
188;3;56;1;50;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;2,556602065270619;0,1703985615994086;-22,10735404379496;46,0
189;3;56;1;100;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;14,852793227066186;0,957176787787404;-8,6591146073151;36,0
190;3;63;1;50;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;3,769995041095231;0,2598857824462759;-22,638529358932846;41,0
191;3;63;1;100;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;8,944645358725879;0,5694206682829522;-16,526319257600043;34,0
192;2;14;1;50;3;2;6;0,02;0,05;MSFT;in_sample_1_1x;29,01376999290608;1,018891421668034;-15,628596672350026;146,0
193;2;14;1;100;3;2;6;0,02;0,05;MSFT;in_sample_1_1x;19,471335404306146;0,813441000625241;-21,700323157269896;111,0
194;2;21;1;50;3;2;6;0,02;0,05;MSFT;in_sample_1_1x;54,3534763820819;1,5252486599757178;-20,879342390341428;135,0
195;2;21;1;100;3;2;6;0,02;0,05;MSFT;in_sample_1_1x;25,49481336492443;0,9954149411988642;-21,080755242680397;106,0
196;2;28;1;50;3;2;6;0,02;0,05;MSFT;in_sample_1_1x;42,96482914429014;1,186766187986096;-19,215057927116696;140,0
197;2;28;1;100;3;2;6;0,02;0,05;MSFT;in_sample_1_1x;48,28040861643756;1,565504348539556;-15,946580028469215;103,0
198;2;35;1;50;3;2;6;0,02;0,05;MSFT;in_sample_1_1x;33,98115459512774;1,128749224648315;-21,54669204222863;134,0
199;2;35;1;100;3;2;6;0,02;0,05;MSFT;in_sample_1_1x;13,685415105244214;0,6254096305268397;-26,69249548074314;100,0
200;2;42;1;50;3;2;6;0,02;0,05;MSFT;in_sample_1_1x;50,96808780342086;1,5313464422751208;-20,615876513886757;124,0
