;num_pontos;janela_rsi;ordem;lookback;break_min;d_max;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades;;
7588;3;49;3;50;3;2;6;0,02;0,05;AEE;in_sample_3_1x;-0,157498868;-0,018336397;-14,90976356;26;;49-3-50-3-3-in_sample_3_1x
7589;3;49;3;50;4;2;6;0,02;0,05;AEE;in_sample_3_1x;-1,366822921;-0,176344232;-17,76178506;19;;49-3-50-3-4-in_sample_3_1x
7590;3;49;3;100;3;2;6;0,02;0,05;AEE;in_sample_3_1x;1,829569121;0,198023331;-8,250534475;19;;49-3-100-3-3-in_sample_3_1x
7591;3;49;3;100;4;2;6;0,02;0,05;AEE;in_sample_3_1x;-1,0104685;-0,125509378;-11,38809856;17;;49-3-100-3-4-in_sample_3_1x
7592;3;49;4;50;3;2;6;0,02;0,05;AEE;in_sample_3_1x;-1,273499473;-0,16659053;-16,83629205;21;;49-3-50-4-3-in_sample_3_1x
7593;3;49;4;50;4;2;6;0,02;0,05;AEE;in_sample_3_1x;-2,339180656;-0,332387445;-20,70385251;15;;49-3-50-4-4-in_sample_3_1x
7594;3;49;4;100;3;2;6;0,02;0,05;AEE;in_sample_3_1x;0,040441355;0,004629249;-14,86871101;17;;49-3-100-4-3-in_sample_3_1x
7595;3;49;4;100;4;2;6;0,02;0,05;AEE;in_sample_3_1x;-2,231817117;-0,327697964;-11,99411;13;;49-3-100-4-4-in_sample_3_1x
7596;3;28;3;50;3;2;6;0,02;0,05;AEP;in_sample_1_1x;8,179371938;0,503961439;-15,68342404;35;;28-3-50-3-3-in_sample_1_1x
7597;3;28;3;50;4;2;6;0,02;0,05;AEP;in_sample_1_1x;4,841614658;0,381486568;-15,17736961;33;;28-3-50-3-4-in_sample_1_1x
7598;3;28;3;100;3;2;6;0,02;0,05;AEP;in_sample_1_1x;5,935132115;0,497758554;-14,7275457;32;;28-3-100-3-3-in_sample_1_1x
7599;3;28;3;100;4;2;6;0,02;0,05;AEP;in_sample_1_1x;2,479311243;0,230343853;-16,92005846;28;;28-3-100-3-4-in_sample_1_1x
7600;3;28;4;50;3;2;6;0,02;0,05;AEP;in_sample_1_1x;7,531751859;0,528765407;-20,47146136;27;;28-3-50-4-3-in_sample_1_1x
7601;3;28;4;50;4;2;6;0,02;0,05;AEP;in_sample_1_1x;3,938128057;0,380247724;-15,06088917;26;;28-3-50-4-4-in_sample_1_1x
7602;3;28;4;100;3;2;6;0,02;0,05;AEP;in_sample_1_1x;5,986811443;0,597105327;-10,85345395;24;;28-3-100-4-3-in_sample_1_1x
7603;3;28;4;100;4;2;6;0,02;0,05;AEP;in_sample_1_1x;4,580680562;0,50929653;-11,31607824;22;;28-3-100-4-4-in_sample_1_1x
7604;3;35;2;50;3;2;6;0,02;0,05;AEP;in_sample_1_1x;23,27025489;1,173219341;-23,19967563;60;;35-3-50-2-3-in_sample_1_1x
7605;3;35;2;50;4;2;6;0,02;0,05;AEP;in_sample_1_1x;17,57487529;1,003996695;-18,84084789;57;;35-3-50-2-4-in_sample_1_1x
7606;3;35;2;100;3;2;6;0,02;0,05;AEP;in_sample_1_1x;15,95047577;1,001928248;-17,28050609;50;;35-3-100-2-3-in_sample_1_1x
7607;3;35;2;100;4;2;6;0,02;0,05;AEP;in_sample_1_1x;20,46411489;1,063007635;-12,54530169;49;;35-3-100-2-4-in_sample_1_1x
7608;3;35;3;50;3;2;6;0,02;0,05;AEP;in_sample_1_1x;11,63661756;0,909166686;-18,7114567;36;;35-3-50-3-3-in_sample_1_1x
7609;3;35;3;50;4;2;6;0,02;0,05;AEP;in_sample_1_1x;15,84919263;1,21958226;-17,48767368;38;;35-3-50-3-4-in_sample_1_1x
7610;3;35;3;100;3;2;6;0,02;0,05;AEP;in_sample_1_1x;7,157413686;0,689753483;-14,26590418;30;;35-3-100-3-3-in_sample_1_1x
7611;3;35;3;100;4;2;6;0,02;0,05;AEP;in_sample_1_1x;13,65055055;0,96188855;-10,46891747;31;;35-3-100-3-4-in_sample_1_1x
7612;3;35;4;50;3;2;6;0,02;0,05;AEP;in_sample_1_1x;11,24565822;0,985595632;-12,1726669;26;;35-3-50-4-3-in_sample_1_1x
7613;3;35;4;50;4;2;6;0,02;0,05;AEP;in_sample_1_1x;14,8549759;1,280708941;-12,23822069;27;;35-3-50-4-4-in_sample_1_1x
7614;3;35;4;100;3;2;6;0,02;0,05;AEP;in_sample_1_1x;6,014809817;0,613406577;-12,34072412;25;;35-3-100-4-3-in_sample_1_1x
7615;3;35;4;100;4;2;6;0,02;0,05;AEP;in_sample_1_1x;9,338830399;0,708239671;-12,46531437;24;;35-3-100-4-4-in_sample_1_1x
7616;3;42;2;50;3;2;6;0,02;0,05;AEP;in_sample_1_1x;26,88036801;1,270503245;-16,53710493;75;;42-3-50-2-3-in_sample_1_1x
7617;3;42;2;50;4;2;6;0,02;0,05;AEP;in_sample_1_1x;23,07792822;1,173186028;-16,84527092;72;;42-3-50-2-4-in_sample_1_1x
7618;3;42;2;100;3;2;6;0,02;0,05;AEP;in_sample_1_1x;11,5119602;0,757182767;-18,01007189;57;;42-3-100-2-3-in_sample_1_1x
7619;3;42;2;100;4;2;6;0,02;0,05;AEP;in_sample_1_1x;11,8001562;0,775456779;-18,43433932;50;;42-3-100-2-4-in_sample_1_1x
7620;3;42;3;50;3;2;6;0,02;0,05;AEP;in_sample_1_1x;14,51907067;0,935427596;-18,13096933;50;;42-3-50-3-3-in_sample_1_1x
7621;3;42;3;50;4;2;6;0,02;0,05;AEP;in_sample_1_1x;12,76626982;0,781459482;-17,69778716;44;;42-3-50-3-4-in_sample_1_1x
7622;3;42;3;100;3;2;6;0,02;0,05;AEP;in_sample_1_1x;5,075483937;0,419925905;-19,5971432;42;;42-3-100-3-3-in_sample_1_1x
7623;3;42;3;100;4;2;6;0,02;0,05;AEP;in_sample_1_1x;7,211008755;0,576035328;-18,99110574;40;;42-3-100-3-4-in_sample_1_1x
7624;3;42;4;50;3;2;6;0,02;0,05;AEP;in_sample_1_1x;5,305457141;0,434840354;-15,62413099;35;;42-3-50-4-3-in_sample_1_1x
7625;3;42;4;50;4;2;6;0,02;0,05;AEP;in_sample_1_1x;3,367069126;0,295805821;-21,61489476;33;;42-3-50-4-4-in_sample_1_1x
7626;3;42;4;100;3;2;6;0,02;0,05;AEP;in_sample_1_1x;3,359895216;0,300119557;-12,92441044;34;;42-3-100-4-3-in_sample_1_1x
7627;3;42;4;100;4;2;6;0,02;0,05;AEP;in_sample_1_1x;6,05481108;0,535540935;-15,44024321;31;;42-3-100-4-4-in_sample_1_1x
7628;3;49;2;50;3;2;6;0,02;0,05;AEP;in_sample_1_1x;31,93204717;1,516460581;-10,32116847;72;;49-3-50-2-3-in_sample_1_1x
7629;3;49;2;50;4;2;6;0,02;0,05;AEP;in_sample_1_1x;19,89759028;1,036510815;-21,39155604;68;;49-3-50-2-4-in_sample_1_1x
7630;3;49;2;100;3;2;6;0,02;0,05;AEP;in_sample_1_1x;21,39945858;1,396493206;-13,32339002;55;;49-3-100-2-3-in_sample_1_1x
7631;3;49;2;100;4;2;6;0,02;0,05;AEP;in_sample_1_1x;19,2185111;1,048746748;-19,05133999;51;;49-3-100-2-4-in_sample_1_1x
7632;3;49;3;50;3;2;6;0,02;0,05;AEP;in_sample_1_1x;20,22512286;1,249741852;-16,17070028;55;;49-3-50-3-3-in_sample_1_1x
7633;3;49;3;50;4;2;6;0,02;0,05;AEP;in_sample_1_1x;12,72635102;0,797306517;-18,8227792;53;;49-3-50-3-4-in_sample_1_1x
7634;3;49;3;100;3;2;6;0,02;0,05;AEP;in_sample_1_1x;16,77362051;1,201953659;-16,76799092;46;;49-3-100-3-3-in_sample_1_1x
7635;3;49;3;100;4;2;6;0,02;0,05;AEP;in_sample_1_1x;12,90723401;1,00700684;-17,12241038;37;;49-3-100-3-4-in_sample_1_1x
7636;3;49;4;50;3;2;6;0,02;0,05;AEP;in_sample_1_1x;6,593878436;0,50531529;-22,19577058;46;;49-3-50-4-3-in_sample_1_1x
7637;3;49;4;50;4;2;6;0,02;0,05;AEP;in_sample_1_1x;6,142923839;0,466322844;-22,45914577;42;;49-3-50-4-4-in_sample_1_1x
7638;3;49;4;100;3;2;6;0,02;0,05;AEP;in_sample_1_1x;15,63734201;1,22011797;-8,997774212;36;;49-3-100-4-3-in_sample_1_1x
7639;3;49;4;100;4;2;6;0,02;0,05;AEP;in_sample_1_1x;13,85087101;1,113223869;-7,930452616;29;;49-3-100-4-4-in_sample_1_1x
7640;3;28;3;50;3;2;6;0,02;0,05;AEP;in_sample_2_1x;11,5694227;0,823705529;-11,45023459;45;;28-3-50-3-3-in_sample_2_1x
7641;3;28;3;50;4;2;6;0,02;0,05;AEP;in_sample_2_1x;8,648541512;0,660864442;-10,03284753;44;;28-3-50-3-4-in_sample_2_1x
7642;3;28;3;100;3;2;6;0,02;0,05;AEP;in_sample_2_1x;6,307358323;0,552863428;-17,43954567;39;;28-3-100-3-3-in_sample_2_1x
7643;3;28;3;100;4;2;6;0,02;0,05;AEP;in_sample_2_1x;4,127891899;0,373570819;-19,42024129;36;;28-3-100-3-4-in_sample_2_1x
7644;3;28;4;50;3;2;6;0,02;0,05;AEP;in_sample_2_1x;8,86810998;0,754991083;-11,58827104;36;;28-3-50-4-3-in_sample_2_1x
7645;3;28;4;50;4;2;6;0,02;0,05;AEP;in_sample_2_1x;6,189607666;0,558693578;-12,25125668;35;;28-3-50-4-4-in_sample_2_1x
7646;3;28;4;100;3;2;6;0,02;0,05;AEP;in_sample_2_1x;11,02150127;1,074666011;-7,493402306;29;;28-3-100-4-3-in_sample_2_1x
7647;3;28;4;100;4;2;6;0,02;0,05;AEP;in_sample_2_1x;11,54850443;1,069960176;-6,351584191;28;;28-3-100-4-4-in_sample_2_1x
7648;3;35;2;50;3;2;6;0,02;0,05;AEP;in_sample_2_1x;15,40935476;0,957159101;-14,16716617;66;;35-3-50-2-3-in_sample_2_1x
7649;3;35;2;50;4;2;6;0,02;0,05;AEP;in_sample_2_1x;9,585380042;0,607367793;-15,04787452;63;;35-3-50-2-4-in_sample_2_1x
7650;3;35;2;100;3;2;6;0,02;0,05;AEP;in_sample_2_1x;12,12963276;0,937213063;-12,60715139;48;;35-3-100-2-3-in_sample_2_1x
7651;3;35;2;100;4;2;6;0,02;0,05;AEP;in_sample_2_1x;13,41485603;0,982310978;-11,54649876;48;;35-3-100-2-4-in_sample_2_1x
7652;3;35;3;50;3;2;6;0,02;0,05;AEP;in_sample_2_1x;15,26791942;1,111342852;-10,47831296;49;;35-3-50-3-3-in_sample_2_1x
7653;3;35;3;50;4;2;6;0,02;0,05;AEP;in_sample_2_1x;13,30017841;0,927557385;-14,9435248;49;;35-3-50-3-4-in_sample_2_1x
7654;3;35;3;100;3;2;6;0,02;0,05;AEP;in_sample_2_1x;9,836349021;0,861733096;-12,15650594;38;;35-3-100-3-3-in_sample_2_1x
7655;3;35;3;100;4;2;6;0,02;0,05;AEP;in_sample_2_1x;8,180835354;0,805786769;-12,38282515;35;;35-3-100-3-4-in_sample_2_1x
7656;3;35;4;50;3;2;6;0,02;0,05;AEP;in_sample_2_1x;10,20344313;0,844521518;-12,82507043;36;;35-3-50-4-3-in_sample_2_1x
7657;3;35;4;50;4;2;6;0,02;0,05;AEP;in_sample_2_1x;8,897873685;0,813122945;-10,57141392;36;;35-3-50-4-4-in_sample_2_1x
7658;3;35;4;100;3;2;6;0,02;0,05;AEP;in_sample_2_1x;8,399442641;0,744457833;-12,15648391;33;;35-3-100-4-3-in_sample_2_1x
7659;3;35;4;100;4;2;6;0,02;0,05;AEP;in_sample_2_1x;6,499500268;0,654299557;-17,55561589;32;;35-3-100-4-4-in_sample_2_1x
7660;3;42;2;50;3;2;6;0,02;0,05;AEP;in_sample_2_1x;8,875018448;0,594968353;-14,20351512;65;;42-3-50-2-3-in_sample_2_1x
7661;3;42;2;50;4;2;6;0,02;0,05;AEP;in_sample_2_1x;10,79804703;0,743068251;-15,37319795;59;;42-3-50-2-4-in_sample_2_1x
7662;3;42;2;100;3;2;6;0,02;0,05;AEP;in_sample_2_1x;15,44526114;1,028465393;-12,90894563;56;;42-3-100-2-3-in_sample_2_1x
7663;3;42;2;100;4;2;6;0,02;0,05;AEP;in_sample_2_1x;17,68041038;1,26123929;-8,282189455;48;;42-3-100-2-4-in_sample_2_1x
7664;3;42;3;50;3;2;6;0,02;0,05;AEP;in_sample_2_1x;12,07359639;0,876408209;-9,588963785;47;;42-3-50-3-3-in_sample_2_1x
7665;3;42;3;50;4;2;6;0,02;0,05;AEP;in_sample_2_1x;12,49923404;0,949716074;-12,21535662;43;;42-3-50-3-4-in_sample_2_1x
7666;3;42;3;100;3;2;6;0,02;0,05;AEP;in_sample_2_1x;12,95437921;1,06107125;-8,390113434;41;;42-3-100-3-3-in_sample_2_1x
7667;3;42;3;100;4;2;6;0,02;0,05;AEP;in_sample_2_1x;17,33218177;1,347392144;-14,24096401;37;;42-3-100-3-4-in_sample_2_1x
7668;3;42;4;50;3;2;6;0,02;0,05;AEP;in_sample_2_1x;9,782949046;0,785510993;-19,62577394;38;;42-3-50-4-3-in_sample_2_1x
7669;3;42;4;50;4;2;6;0,02;0,05;AEP;in_sample_2_1x;13,05464385;0,981278703;-8,721057083;35;;42-3-50-4-4-in_sample_2_1x
7670;3;42;4;100;3;2;6;0,02;0,05;AEP;in_sample_2_1x;14,25274345;1,21705483;-9,530747439;35;;42-3-100-4-3-in_sample_2_1x
7671;3;42;4;100;4;2;6;0,02;0,05;AEP;in_sample_2_1x;14,44641672;1,289708228;-8,632763838;29;;42-3-100-4-4-in_sample_2_1x
7672;3;49;2;50;3;2;6;0,02;0,05;AEP;in_sample_2_1x;14,06994685;0,900822811;-12,89234063;66;;49-3-50-2-3-in_sample_2_1x
7673;3;49;2;50;4;2;6;0,02;0,05;AEP;in_sample_2_1x;6,770974205;0,486622902;-15,0488138;62;;49-3-50-2-4-in_sample_2_1x
7674;3;49;2;100;3;2;6;0,02;0,05;AEP;in_sample_2_1x;7,44042216;0,499076654;-23,54040111;59;;49-3-100-2-3-in_sample_2_1x
7675;3;49;2;100;4;2;6;0,02;0,05;AEP;in_sample_2_1x;9,867038625;0,711586582;-19,88959421;54;;49-3-100-2-4-in_sample_2_1x
7676;3;49;3;50;3;2;6;0,02;0,05;AEP;in_sample_2_1x;15,53438586;1,023621125;-14,40787057;52;;49-3-50-3-3-in_sample_2_1x
7677;3;49;3;50;4;2;6;0,02;0,05;AEP;in_sample_2_1x;10,18071781;0,777197976;-12,55709865;42;;49-3-50-3-4-in_sample_2_1x
7678;3;49;3;100;3;2;6;0,02;0,05;AEP;in_sample_2_1x;16,43149148;1,145350979;-11,36186941;43;;49-3-100-3-3-in_sample_2_1x
7679;3;49;3;100;4;2;6;0,02;0,05;AEP;in_sample_2_1x;11,5688098;0,900961267;-11,92499777;39;;49-3-100-3-4-in_sample_2_1x
7680;3;49;4;50;3;2;6;0,02;0,05;AEP;in_sample_2_1x;10,91193259;0,946914761;-10,87387283;36;;49-3-50-4-3-in_sample_2_1x
7681;3;49;4;50;4;2;6;0,02;0,05;AEP;in_sample_2_1x;5,728480508;0,535963735;-14,02500208;31;;49-3-50-4-4-in_sample_2_1x
7682;3;49;4;100;3;2;6;0,02;0,05;AEP;in_sample_2_1x;8,374189777;0,732025347;-11,24656873;35;;49-3-100-4-3-in_sample_2_1x
7683;3;49;4;100;4;2;6;0,02;0,05;AEP;in_sample_2_1x;7,393176174;0,672627541;-14,50416516;32;;49-3-100-4-4-in_sample_2_1x
7684;3;28;3;50;3;2;6;0,02;0,05;AEP;in_sample_3_1x;1,701377601;0,185264251;-8,65489874;17;;28-3-50-3-3-in_sample_3_1x
7685;3;28;3;50;4;2;6;0,02;0,05;AEP;in_sample_3_1x;3,560721056;0,431559587;-7,856933453;15;;28-3-50-3-4-in_sample_3_1x
7686;3;28;3;100;3;2;6;0,02;0,05;AEP;in_sample_3_1x;0,307823072;0,034426214;-13,02287981;17;;28-3-100-3-3-in_sample_3_1x
7687;3;28;3;100;4;2;6;0,02;0,05;AEP;in_sample_3_1x;3,332610686;0,411411999;-13,02288853;13;;28-3-100-3-4-in_sample_3_1x
7688;3;28;4;50;3;2;6;0,02;0,05;AEP;in_sample_3_1x;2,563911551;0,302508804;-10,66630808;14;;28-3-50-4-3-in_sample_3_1x
7689;3;28;4;50;4;2;6;0,02;0,05;AEP;in_sample_3_1x;1,115942746;0,141390016;-9,672359517;13;;28-3-50-4-4-in_sample_3_1x
7690;3;28;4;100;3;2;6;0,02;0,05;AEP;in_sample_3_1x;0,216320886;0,026897605;-13,82716493;14;;28-3-100-4-3-in_sample_3_1x
7691;3;28;4;100;4;2;6;0,02;0,05;AEP;in_sample_3_1x;0,637640035;0,081285811;-13,82718801;13;;28-3-100-4-4-in_sample_3_1x
7692;3;35;2;50;3;2;6;0,02;0,05;AEP;in_sample_3_1x;1,900813248;0,198525022;-12,17172199;28;;35-3-50-2-3-in_sample_3_1x
7693;3;35;2;50;4;2;6;0,02;0,05;AEP;in_sample_3_1x;0,382066111;0,03981496;-13,32659983;30;;35-3-50-2-4-in_sample_3_1x
7694;3;35;2;100;3;2;6;0,02;0,05;AEP;in_sample_3_1x;3,348686352;0,300726301;-15,22916931;22;;35-3-100-2-3-in_sample_3_1x
7695;3;35;2;100;4;2;6;0,02;0,05;AEP;in_sample_3_1x;2,013704135;0,182165548;-16,3730761;22;;35-3-100-2-4-in_sample_3_1x
7696;3;35;3;50;3;2;6;0,02;0,05;AEP;in_sample_3_1x;-1,855129517;-0,199231676;-18,34125457;21;;35-3-50-3-3-in_sample_3_1x
7697;3;35;3;50;4;2;6;0,02;0,05;AEP;in_sample_3_1x;-1,906118675;-0,209995954;-19,34954827;20;;35-3-50-3-4-in_sample_3_1x
7698;3;35;3;100;3;2;6;0,02;0,05;AEP;in_sample_3_1x;3,803270781;0,416696017;-14,11355115;18;;35-3-100-3-3-in_sample_3_1x
7699;3;35;3;100;4;2;6;0,02;0,05;AEP;in_sample_3_1x;4,697290411;0,510179136;-12,5341573;17;;35-3-100-3-4-in_sample_3_1x
7700;3;35;4;50;3;2;6;0,02;0,05;AEP;in_sample_3_1x;-5,168812405;-0,643455177;-19,40821386;15;;35-3-50-4-3-in_sample_3_1x
7701;3;35;4;50;4;2;6;0,02;0,05;AEP;in_sample_3_1x;-4,004274663;-0,485450102;-21,83867972;15;;35-3-50-4-4-in_sample_3_1x
7702;3;35;4;100;3;2;6;0,02;0,05;AEP;in_sample_3_1x;1,234263821;0,160901407;-9,415776441;13;;35-3-100-4-3-in_sample_3_1x
7703;3;35;4;100;4;2;6;0,02;0,05;AEP;in_sample_3_1x;2,406407357;0,316797528;-10,2020655;13;;35-3-100-4-4-in_sample_3_1x
7704;3;42;2;50;3;2;6;0,02;0,05;AEP;in_sample_3_1x;8,430522544;0,788826302;-9,461761773;29;;42-3-50-2-3-in_sample_3_1x
7705;3;42;2;50;4;2;6;0,02;0,05;AEP;in_sample_3_1x;4,42103904;0,442035768;-9,970555189;27;;42-3-50-2-4-in_sample_3_1x
7706;3;42;2;100;3;2;6;0,02;0,05;AEP;in_sample_3_1x;6,546429782;0,671240852;-9,591896656;24;;42-3-100-2-3-in_sample_3_1x
7707;3;42;2;100;4;2;6;0,02;0,05;AEP;in_sample_3_1x;6,959636092;0,722858858;-13,17291542;25;;42-3-100-2-4-in_sample_3_1x
7708;3;42;3;50;3;2;6;0,02;0,05;AEP;in_sample_3_1x;3,185741843;0,349325601;-9,516483399;22;;42-3-50-3-3-in_sample_3_1x
7709;3;42;3;50;4;2;6;0,02;0,05;AEP;in_sample_3_1x;1,188418978;0,134063128;-12,84511424;21;;42-3-50-3-4-in_sample_3_1x
7710;3;42;3;100;3;2;6;0,02;0,05;AEP;in_sample_3_1x;2,981474841;0,350235545;-9,530097025;20;;42-3-100-3-3-in_sample_3_1x
7711;3;42;3;100;4;2;6;0,02;0,05;AEP;in_sample_3_1x;0,864914984;0,100289903;-11,62679605;19;;42-3-100-3-4-in_sample_3_1x
7712;3;42;4;50;3;2;6;0,02;0,05;AEP;in_sample_3_1x;4,332743371;0,658189143;-6,11091765;13;;42-3-50-4-3-in_sample_3_1x
7713;3;42;4;50;4;2;6;0,02;0,05;AEP;in_sample_3_1x;3,048305205;0,479339102;-6,548075182;12;;42-3-50-4-4-in_sample_3_1x
7714;3;42;4;100;3;2;6;0,02;0,05;AEP;in_sample_3_1x;1,567661327;0,198418842;-9,01293115;17;;42-3-100-4-3-in_sample_3_1x
7715;3;42;4;100;4;2;6;0,02;0,05;AEP;in_sample_3_1x;3,708488277;0,47586737;-8,409791247;14;;42-3-100-4-4-in_sample_3_1x
7716;3;49;2;50;3;2;6;0,02;0,05;AEP;in_sample_3_1x;0,933114815;0,087284605;-15,07357317;32;;49-3-50-2-3-in_sample_3_1x
7717;3;49;2;50;4;2;6;0,02;0,05;AEP;in_sample_3_1x;4,944757553;0,477624358;-13,29316957;27;;49-3-50-2-4-in_sample_3_1x
7718;3;49;2;100;3;2;6;0,02;0,05;AEP;in_sample_3_1x;0,916055341;0,094706768;-17,15216603;28;;49-3-100-2-3-in_sample_3_1x
7719;3;49;2;100;4;2;6;0,02;0,05;AEP;in_sample_3_1x;3,331697893;0,343609195;-14,50520743;29;;49-3-100-2-4-in_sample_3_1x
7720;3;49;3;50;3;2;6;0,02;0,05;AEP;in_sample_3_1x;-0,982745396;-0,09957793;-15,84419257;24;;49-3-50-3-3-in_sample_3_1x
7721;3;49;3;50;4;2;6;0,02;0,05;AEP;in_sample_3_1x;4,918333805;0,51432647;-13,29317591;22;;49-3-50-3-4-in_sample_3_1x
7722;3;49;3;100;3;2;6;0,02;0,05;AEP;in_sample_3_1x;-0,650846912;-0,072651033;-15,13326137;23;;49-3-100-3-3-in_sample_3_1x
7723;3;49;3;100;4;2;6;0,02;0,05;AEP;in_sample_3_1x;-2,464432333;-0,292965186;-17,05281825;25;;49-3-100-3-4-in_sample_3_1x
7724;3;49;4;50;3;2;6;0,02;0,05;AEP;in_sample_3_1x;-4,301297005;-0,578025414;-20,83228221;18;;49-3-50-4-3-in_sample_3_1x
7725;3;49;4;50;4;2;6;0,02;0,05;AEP;in_sample_3_1x;1,548744728;0,189164707;-17,21320293;18;;49-3-50-4-4-in_sample_3_1x
7726;3;49;4;100;3;2;6;0,02;0,05;AEP;in_sample_3_1x;-3,630022551;-0,4756636;-17,18148996;15;;49-3-100-4-3-in_sample_3_1x
7727;3;49;4;100;4;2;6;0,02;0,05;AEP;in_sample_3_1x;-7,350462822;-0,956353948;-27,1680268;20;;49-3-100-4-4-in_sample_3_1x
7728;3;28;3;50;3;2;6;0,02;0,05;AES;in_sample_1_1x;20,3159618;0,829653783;-15,16365178;50;;28-3-50-3-3-in_sample_1_1x
7729;3;28;3;50;4;2;6;0,02;0,05;AES;in_sample_1_1x;21,21050174;0,645671541;-16,63792578;52;;28-3-50-3-4-in_sample_1_1x
7730;3;28;3;100;3;2;6;0,02;0,05;AES;in_sample_1_1x;20,28872958;0,944801929;-25,96505155;49;;28-3-100-3-3-in_sample_1_1x
7731;3;28;3;100;4;2;6;0,02;0,05;AES;in_sample_1_1x;30,86831017;0,979664408;-14,58128048;44;;28-3-100-3-4-in_sample_1_1x
7732;3;28;4;50;3;2;6;0,02;0,05;AES;in_sample_1_1x;11,66954255;0,574729212;-17,15170844;36;;28-3-50-4-3-in_sample_1_1x
7733;3;28;4;50;4;2;6;0,02;0,05;AES;in_sample_1_1x;7,756370259;0,405978563;-26,93331977;39;;28-3-50-4-4-in_sample_1_1x
7734;3;28;4;100;3;2;6;0,02;0,05;AES;in_sample_1_1x;24,33176993;1,154031678;-17,01607174;41;;28-3-100-4-3-in_sample_1_1x
7735;3;28;4;100;4;2;6;0,02;0,05;AES;in_sample_1_1x;25,8578663;1,317131634;-10,40421147;38;;28-3-100-4-4-in_sample_1_1x
7736;3;35;2;50;3;2;6;0,02;0,05;AES;in_sample_1_1x;63,1873808;1,16174284;-19,86613536;87;;35-3-50-2-3-in_sample_1_1x
7737;3;35;2;50;4;2;6;0,02;0,05;AES;in_sample_1_1x;63,7699156;1,228220709;-19,11009898;83;;35-3-50-2-4-in_sample_1_1x
7738;3;35;2;100;3;2;6;0,02;0,05;AES;in_sample_1_1x;33,02270105;0,938512142;-21,33447772;62;;35-3-100-2-3-in_sample_1_1x
7739;3;35;2;100;4;2;6;0,02;0,05;AES;in_sample_1_1x;49,13292452;1,144478685;-14,72545853;61;;35-3-100-2-4-in_sample_1_1x
7740;3;35;3;50;3;2;6;0,02;0,05;AES;in_sample_1_1x;51,17413389;1,114745889;-19,86613537;70;;35-3-50-3-3-in_sample_1_1x
7741;3;35;3;50;4;2;6;0,02;0,05;AES;in_sample_1_1x;47,4823015;1,112642042;-20,81170518;65;;35-3-50-3-4-in_sample_1_1x
7742;3;35;3;100;3;2;6;0,02;0,05;AES;in_sample_1_1x;41,3599397;1,06954147;-16,44432143;52;;35-3-100-3-3-in_sample_1_1x
7743;3;35;3;100;4;2;6;0,02;0,05;AES;in_sample_1_1x;44,26646052;1,206361477;-14,386862;49;;35-3-100-3-4-in_sample_1_1x
7744;3;35;4;50;3;2;6;0,02;0,05;AES;in_sample_1_1x;33,20567438;0,836368346;-19,86613487;50;;35-3-50-4-3-in_sample_1_1x
7745;3;35;4;50;4;2;6;0,02;0,05;AES;in_sample_1_1x;33,82995995;0,898434681;-21,42487376;44;;35-3-50-4-4-in_sample_1_1x
7746;3;35;4;100;3;2;6;0,02;0,05;AES;in_sample_1_1x;33,0518227;1,006506425;-16,44432141;42;;35-3-100-4-3-in_sample_1_1x
7747;3;35;4;100;4;2;6;0,02;0,05;AES;in_sample_1_1x;35,65530329;1,158355776;-14,38686196;38;;35-3-100-4-4-in_sample_1_1x
7748;3;42;2;50;3;2;6;0,02;0,05;AES;in_sample_1_1x;86,12787675;1,28431799;-22,86640855;84;;42-3-50-2-3-in_sample_1_1x
7749;3;42;2;50;4;2;6;0,02;0,05;AES;in_sample_1_1x;55,76868193;1,084033628;-23,08521695;81;;42-3-50-2-4-in_sample_1_1x
7750;3;42;2;100;3;2;6;0,02;0,05;AES;in_sample_1_1x;54,44627421;1,049197188;-24,02378208;71;;42-3-100-2-3-in_sample_1_1x
7751;3;42;2;100;4;2;6;0,02;0,05;AES;in_sample_1_1x;40,69347496;0,967782838;-28,47786481;68;;42-3-100-2-4-in_sample_1_1x
7752;3;42;3;50;3;2;6;0,02;0,05;AES;in_sample_1_1x;56,67345986;1,139460581;-20,6105465;70;;42-3-50-3-3-in_sample_1_1x
7753;3;42;3;50;4;2;6;0,02;0,05;AES;in_sample_1_1x;43,02483837;1,078118702;-30,29218752;66;;42-3-50-3-4-in_sample_1_1x
7754;3;42;3;100;3;2;6;0,02;0,05;AES;in_sample_1_1x;37,33028023;0,959942931;-15,62706877;56;;42-3-100-3-3-in_sample_1_1x
7755;3;42;3;100;4;2;6;0,02;0,05;AES;in_sample_1_1x;32,99947166;0,96783794;-19,28495655;51;;42-3-100-3-4-in_sample_1_1x
7756;3;42;4;50;3;2;6;0,02;0,05;AES;in_sample_1_1x;34,05519094;1,073152859;-11,37250999;45;;42-3-50-4-3-in_sample_1_1x
7757;3;42;4;50;4;2;6;0,02;0,05;AES;in_sample_1_1x;36,37657019;1,311209681;-11,16049316;42;;42-3-50-4-4-in_sample_1_1x
7758;3;42;4;100;3;2;6;0,02;0,05;AES;in_sample_1_1x;34,0601983;0,932402162;-15,62706866;52;;42-3-100-4-3-in_sample_1_1x
