;indice_original_upper_pivot;resist_slope;resist_intercept;valor_rsi;mapeado;x_min;x_max;num_zeros;inicio_janela;fim_janela;indice;resist_slope_rounded
71;949,0;0,4117024334062147;-323,78014990251285;66,9254593999849;1;897,0;964,0;3,0;923,0;972,0;264,0;0,4117
72;1017,0;-0,5712203073566418;644,4785269513909;63,54747436968628;1;1017,0;1029,0;3,0;982,0;1031,0;277,0;-0,57122
73;1017,0;-0,3503444421001614;419,8477719855504;63,54747436968628;1;1017,0;1034,0;3,0;1005,0;1054,0;281,0;-0,35034
74;1017,0;0,1343682565792413;-73,10504257140212;63,54747436968628;1;982,0;1034,0;3,0;975,0;1054,0;274,0;0,13437
75;1034,0;-0,5936559859092938;671,4319082841934;57,59161885398353;1;1034,0;1063,0;3,0;1017,0;1066,0;287,0;-0,59366
76;1034,0;-0,3503444421001614;419,8477719855505;57,59161885398353;1;1017,0;1063,0;3,0;1007,0;1066,0;284,0;-0,35034
77;1075,0;-0,34234291998066746;411,5741981139937;43,55555913477617;1;1017,0;1075,0;5,0;1025,0;1083,0;290,0;-0,34234
78;1088,0;0,2401671766281995;-207,90245235205285;53,399435819428184;1;1055,0;1131,0;5,0;1077,0;1137,0;303,0;0,24017
79;1088,0;0,5209536222725668;-513,3981052131245;53,399435819428184;1;1063,0;1111,0;3,0;1061,0;1112,0;296,0;0,52095
80;1088,0;0,6087940560984978;-608,9684972157374;53,399435819428184;1;1071,0;1111,0;3,0;1071,0;1120,0;300,0;0,60879
81;1111,0;0,30608156971602707;-282,18797336203454;57,86865059247153;1;1111,0;1131,0;3,0;1090,0;1139,0;306,0;0,30608
82;1127,0;0,12321956916554364;-76,10249874163972;62,765955707927965;1;1127,0;1140,0;3,0;1098,0;1147,0;307,0;0,12322
83;1127,0;0,30608156971602707;-282,18797336203454;62,765955707927965;1;1111,0;1140,0;3,0;1098,0;1147,0;308,0;0,30608
84;1140,0;-0,26707878003392693;368,8376193457567;64,36781010708003;1;1140,0;1163,0;3,0;1122,0;1171,0;315,0;-0,26708
85;1140,0;-0,24547665868746665;344,211201010792;64,36781010708003;1;1140,0;1183,0;5,0;1133,0;1189,0;321,0;-0,24548
86;1140,0;0,12321956916554364;-76,10249874163972;64,36781010708003;1;1127,0;1163,0;3,0;1109,0;1171,0;310,0;0,12322
87;1148,0;-0,27979019644333697;383,4303253837595;62,23117986680862;1;1140,0;1172,0;3,0;1127,0;1176,0;317,0;-0,27979
88;1148,0;-0,26707878003392693;368,8376193457567;62,23117986680862;1;1140,0;1172,0;3,0;1127,0;1176,0;318,0;-0,26708
89;1148,0;-0,24053903095113285;338,3699873987091;62,23117986680862;1;1140,0;1183,0;5,0;1148,0;1197,0;323,0;-0,24054
90;1179,0;-0,24737985525971412;346,3808451031541;54,71999575195118;1;1140,0;1179,0;4,0;1129,0;1180,0;319,0;-0,24738
91;1202,0;0,3174116205590389;-319,50830488715565;62,020463024809075;1;1172,0;1224,0;3,0;1172,0;1228,0;328,0;0,31741
92;1229,0;0,023769117211266177;37,49583042337945;66,70807547602558;1;1007,0;1249,0;8,0;1199,0;1251,0;338,0;0,02377
93;1229,0;0,059687471115163364;-6,647826524510194;66,70807547602558;1;1148,0;1261,0;5,0;1204,0;1265,0;342,0;0,05969
94;1229,0;0,1736152759709818;-146,66509869231106;66,70807547602558;1;1202,0;1249,0;3,0;1195,0;1251,0;337,0;0,17362
95;1254,0;-0,13522701602936493;237,7749403547283;68,20026225390467;1;1249,0;1266,0;4,0;1224,0;1286,0;348,0;-0,13523
96;1254,0;0,059687471115163364;-6,647826524510194;68,20026225390467;1;1148,0;1266,0;5,0;1224,0;1278,0;349,0;0,05969
97;1254,0;0,11947737309788789;-81,62436361084676;68,20026225390467;1;1163,0;1266,0;7,0;1237,0;1286,0;353,0;0,11948
98;1289,0;-0,2510206825723074;400,84962248838934;77,28396265268509;1;1289,0;1307,0;4,0;1254,0;1320,0;359,0;-0,25102
99;1289,0;0,25251262081085457;-248,20480557250647;77,28396265268509;1;1249,0;1295,0;3,0;1245,0;1298,0;356,0;0,25251
100;1289,0;0,25953429710801207;-257,2557463195425;77,28396265268509;1;1245,0;1299,0;4,0;1254,0;1303,0;360,0;0,25953
101;1289,0;0,41131840057831476;-452,90545569276264;77,28396265268509;1;1261,0;1307,0;3,0;1257,0;1310,0;362,0;0,41132
102;1289,0;0,46549672135360004;-522,7413111721054;77,28396265268509;1;1261,0;1307,0;3,0;1266,0;1315,0;366,0;0,4655
103;1307,0;-0,4991766891204443;724,3417442231301;71,9178115427095;1;1299,0;1321,0;3,0;1289,0;1338,0;368,0;-0,49918
104;1307,0;-0,3569930355315645;538,5077089824642;71,9178115427095;1;1289,0;1321,0;5,0;1289,0;1338,0;369,0;-0,35699
105;1321,0;-0,8188655578710756;1146,6507398427143;64,92933789502328;1;1321,0;1351,0;3,0;1307,0;1356,0;376,0;-0,81887
106;1321,0;-0,4991766891204443;724,3417442231301;64,92933789502328;1;1299,0;1351,0;3,0;1295,0;1356,0;371,0;-0,49918
107;1339,0;-0,004518044127236194;56,23941893971318;50,18975785334392;1;785,0;808,0;3,0;1339,0;1388,0;383,0;-0,00452
108;1351,0;0,4010218264701358;-503,318956669556;38,46153089159749;1;1351,0;1390,0;5,0;1351,0;1400,0;385,0;0,40102
109;1363,0;-0,524500958989232;757,7951047197987;42,90029761747554;1;1299,0;1351,0;3,0;1313,0;1362,0;378,0;-0,5245
110;1367,0;-0,48558137845630656;706,3823388358041;42,59259448603318;1;1299,0;1367,0;5,0;1317,0;1370,0;379,0;-0,48558
111;1372,0;-0,14807351524512313;248,4601947665638;45,30333185025486;1;1229,0;1245,0;3,0;1322,0;1371,0;381,0;-0,14807
112;1381,0;-0,004518044127236194;56,23941893971318;50,0;1;785,0;808,0;3,0;1331,0;1380,0;382,0;-0,00452
113;1390,0;0,4010218264701358;-503,318956669556;54,10138212393279;1;1351,0;1381,0;4,0;1340,0;1389,0;384,0;0,40102
